midpoint	h12
779842.236	0.085
784882.758	0.085
790170.806	0.085
795174.524	0.085
800129.5405	0.083
805093.4475	0.084
810199.516	0.084
815221.678	0.084
820304.619	0.084
825526.675	0.083
830525.7195	0.084
835466.403	0.094
847214.3695	0.084
854042.021	0.083
862867.082	0.022
869122.149	0.084
874071.222	0.083
879002.0335	0.086
884092.1045	0.084
889026.6845	0.084
893900.9865	0.084
898738.6235	0.084
903658.055	0.084
908617.9565	0.084
913606.5205	0.084
918599.907	0.076
923515.911	0.085
928550.7125	0.084
933592.3515	0.084
938798.912	0.079
943942.1045	0.087
949011.516	0.066
954097.454	0.085
958977.1285	0.086
963810.5955	0.086
968831.7525	0.085
973963.304	0.067
979084.915	0.054
984108.0295	0.087
989113.003	0.087
994330.822	0.079
999687.7655	0.085
1004915.831	0.086
1010011.4355	0.084
1015083.8785	0.078
1020092.1285	0.081
1025157.344	0.081
1030167.0235	0.081
1035562.508	0.08
1041053.4685	0.081
1046471.4635	0.081
1051711.0585	0.081
1056908.885	0.078
1062058.608	0.081
1067062.7355	0.078
1072115.7665	0.081
1077247.2345	0.078
1082506.308	0.087
1087772.9185	0.084
1093262.8345	0.101
1098355.917	0.065
1103336.214	0.101
1108473.977	0.1
1113847.4	0.101
1119048.08	0.102
1124324.3475	0.102
1129308.5885	0.102
1134594.0105	0.102
1139882.168	0.093
1145020.7785	0.102
1150258.9275	0.102
1155537.575	0.102
1161050.127	0.101
1166471.158	0.101
1171897.451	0.101
1179465.155	0.101
1186077.4805	0.101
1191414.2295	0.101
1196312.7205	0.101
1201124.626	0.101
1205888.2405	0.101
1210671.9675	0.101
1215580.9795	0.082
1220994.602	0.101
1231199.3195	0.114
1236322.8455	0.112
1244199.7005	0.102
1251265.8625	0.1
1256471.1355	0.101
1261923.69	0.076
1267536.6415	0.101
1272854.382	0.101
1278157.889	0.101
1283414.372	0.101
1289051.4565	0.101
1294304.8255	0.099
1299410.759	0.099
1304566.7525	0.102
1309738.292	0.101
1314853.5605	0.093
1320008.3525	0.102
1325106.366	0.101
1330261.663	0.102
1335308.939	0.102
1340279.8415	0.102
1345373.582	0.112
1350398.418	0.112
1355401.834	0.112
1364418.992	0.121
1370438.728	0.121
1375397.8315	0.122
1380407.6965	0.112
1385444.8265	0.111
1390386.0975	0.134
1395269.0985	0.122
1400191.4115	0.088
1405258.8185	0.123
1410227.7935	0.121
1415032.6605	0.083
1419812.353	0.122
1424593.3555	0.112
1429287.141	0.119
1434129.946	0.121
1438899.8535	0.111
1443899.626	0.113
1448701.9765	0.114
1453543.4565	0.111
1458326.62	0.114
1463171.1335	0.113
1468007.666	0.114
1472974.4025	0.114
1477807.2675	0.112
1482540.6855	0.096
1487357.9275	0.113
1492073.213	0.114
1496976.752	0.113
1501999.3345	0.069
1507076.218	0.114
1512689.446	0.111
1517757.0145	0.057
1522586.753	0.116
1527598.075	0.114
1532465.517	0.114
1537579.5125	0.088
1543070.2295	0.104
1547891.1315	0.1
1553281.8945	0.104
1558907.4855	0.113
1563981.1445	0.113
1569057.162	0.111
1574236.9795	0.112
1579703.8435	0.112
1585044.2375	0.112
1590377.916	0.103
1595859.3965	0.112
1601241.715	0.102
1606883.924	0.112
1612181.124	0.103
1621746.2285	0.112
1629895.3015	0.103
1638717.6965	0.112
1644081.1695	0.112
1649375.753	0.112
1654747.04	0.112
1660293.5905	0.099
1665628.159	0.111
1670609.795	0.103
1675744.844	0.102
1680834.612	0.122
1686191.1985	0.112
1692344.5745	0.122
1697515.157	0.122
1702467.7245	0.094
1707565.456	0.112
1712932.7525	0.112
1718666.4165	0.112
1724009.377	0.094
1729156.9645	0.112
1734583.278	0.113
1743778.888	0.03
1750332.287	0.094
1755921.984	0.113
1761244.8505	0.113
1766514.5745	0.113
1771782.1815	0.103
1777322.9705	0.112
1782459.638	0.112
1787575.6685	0.112
1792987.8435	0.073
1798637.446	0.112
1803911.364	0.112
1808889.4785	0.112
1814322.7635	0.112
1819473.9315	0.089
1824441.7915	0.114
1830232.6705	0.105
1835491.1825	0.115
1840502.6395	0.114
1845507.4625	0.113
1850560.2285	0.113
1855500.8175	0.114
1860336.6115	0.113
1865215.849	0.114
1870083.3405	0.114
1875136.969	0.096
1880323.1815	0.105
1885690.256	0.114
1891607.974	0.114
1897953.8135	0.114
1903398.3965	0.115
1908877.923	0.115
1914467.3015	0.106
1920027.6855	0.105
1925526.626	0.103
1931188.657	0.103
1936469.854	0.105
1941710.1355	0.096
1949700.9325	0.097
1960100.7295	0.106
1965908.7585	0.102
1971557.508	0.107
1976833.8675	0.096
1982705.9005	0.096
1989721.277	0.061
1995880.7525	0.106
2000831.384	0.106
2005532.8865	0.118
2010770.401	0.117
2015737.917	0.108
2020793.7265	0.117
2025970.647	0.099
2031975.393	0.093
2037405.33	0.102
2042907.2585	0.102
2048689.454	0.102
2054394.936	0.102
2060132.0065	0.099
2065269.6675	0.111
2070409.7245	0.113
2075427.1335	0.112
2080561.989	0.113
2085787.2355	0.104
2091082.4725	0.096
2096754.003	0.104
2101968.3925	0.113
2107411.6815	0.113
2112988.42	0.104
2120341.2925	0.113
2126501.541	0.113
2131965.768	0.111
2137200.6935	0.113
2142389.925	0.113
2147717.015	0.113
2152914.226	0.113
2158484.143	0.113
2163805.511	0.111
2169510.95	0.113
2174818.5195	0.113
2180626.3125	0.113
2186718.5765	0.1
2195703.294	0.113
2201372.4455	0.111
2206461.376	0.108
2211693.395	0.11
2216832.692	0.083
2222746.3215	0.111
2228419.3985	0.112
2233617.185	0.102
2238943.351	0.112
2244234.217	0.103
2249362.5165	0.125
2254445.397	0.124
2259303.667	0.124
2264755.2705	0.114
2270032.91	0.125
2275161.019	0.124
2280283.347	0.125
2285513.773	0.124
2290740.8545	0.124
2295878.95	0.124
2300864.9435	0.124
2305717.392	0.135
2310660.9005	0.135
2315848.48	0.135
2320778.349	0.116
2325748.8895	0.143
2330705.365	0.132
2335623.216	0.143
2340423.2165	0.134
2345500.7035	0.139
2350546.2885	0.139
2355646.707	0.143
2360544.8235	0.143
2365779.051	0.132
2370917.6125	0.143
2376000.1465	0.132
2381001.5355	0.143
2386093.043	0.139
2391096.2255	0.143
2396165.147	0.141
2401213.3775	0.152
2406452.263	0.152
2411418.3205	0.152
2416598.4535	0.152
2421686.076	0.139
2426616.295	0.152
2431538.225	0.141
2436466.8195	0.152
2441407.246	0.152
2446676.1045	0.152
2451961.2555	0.112
2457102.3895	0.152
2462412.1315	0.152
2467639.1015	0.152
2473194.117	0.152
2478863.521	0.141
2484042.4875	0.141
2489489.62	0.152
2494988.253	0.152
2500392.464	0.152
2505473.613	0.154
2510704.66	0.148
2515654.9125	0.111
2520564.1855	0.124
2525609.8985	0.154
2530365.7945	0.154
2535233.3285	0.133
2540244.605	0.143
2545164.47	0.153
2549966.7365	0.157
2554898.6405	0.153
2559887.682	0.157
2564695.8185	0.157
2569543.9985	0.157
2574580.114	0.157
2579590.2735	0.146
2584456.9785	0.157
2589354.93	0.157
2594205.6475	0.152
2599087.6075	0.157
2604020.608	0.157
2608940.348	0.142
2614197.0295	0.153
2619253.8345	0.153
2624557.293	0.153
2630562.598	0.142
2635943.7435	0.153
2642777.5765	0.153
2648297.9785	0.153
2653611.2805	0.122
2659050.141	0.143
2664376.548	0.143
2669623.48	0.143
2675297.5895	0.107
2680667.8275	0.127
2685872.2915	0.207
2691114.302	0.207
2696442.348	0.207
2701499.442	0.207
2706725.672	0.207
2711812.35	0.167
2717070.459	0.207
2724135.478	0.207
2729777.308	0.207
2734931.802	0.193
2740385.507	0.144
2745632.0765	0.207
2751105.5165	0.193
2756287.852	0.207
2761451.7875	0.193
2766599.1495	0.158
2771939.242	0.123
2777188.8915	0.207
2782347.6015	0.207
2787299.466	0.204
2792636.7485	0.18
2798085.345	0.205
2803662.6875	0.204
2810033.824	0.207
2814981.4525	0.207
2820242.135	0.207
2825532.594	0.207
2830677.1825	0.207
2835782.4595	0.207
2841016.162	0.207
2846532.4445	0.179
2854073.066	0.031
2861108.1335	0.193
2866130.3025	0.207
2875016.6845	0.204
2880841.413	0.191
2885876.442	0.207
2890939.588	0.193
2895903.1695	0.221
2900852.516	0.125
2905768.553	0.216
2910471.378	0.221
2915196.916	0.221
2920030.366	0.207
2924958.4945	0.221
2929774.0285	0.207
2934603.5655	0.219
2939424.732	0.236
2944350.141	0.236
2953408.189	0.234
2959518.96	0.237
2964477.4485	0.221
2969391.3715	0.218
2974742.463	0.236
2980021.126	0.207
2985446.42	0.116
2990896.183	0.207
2995931.5995	0.205
3001172.1625	0.194
3006704.9315	0.207
3012077.3055	0.205
3017885.2765	0.207
3023785.7295	0.178
3029407.984	0.188
3034575.545	0.192
3039671.747	0.207
3045109.4975	0.167
3051283.664	0.207
3058066.073	0.194
3064548.959	0.208
3070552.605	0.183
3075617.941	0.21
3080903.937	0.181
3085894.356	0.197
3091080.164	0.183
3096110.2745	0.115
3101071.4405	0.184
3106248.1785	0.189
3111145.502	0.184
3116085.076	0.181
3120962.7935	0.183
3125891.584	0.183
3130681.0645	0.183
3135477.643	0.182
3140342.16	0.186
3145236.0955	0.186
3150165.4195	0.173
3155048.6005	0.186
3159953.4325	0.186
3165034.9095	0.186
3170035.212	0.186
3175116.2245	0.183
3180492.144	0.172
3185736.1245	0.198
3190903.765	0.16
3225066.778	0.158
3255142.58	0.212
3260832.399	0.212
3266676.149	0.212
3271784.867	0.211
3277671.8035	0.141
3282752.972	0.159
3287936.9385	0.198
3293001.534	0.212
3297810.569	0.208
3302702.746	0.212
3307534.1855	0.212
3312642.7735	0.226
3317735.155	0.24
3322700.202	0.226
3327825.021	0.241
3333363.0155	0.241
3338941.009	0.235
3343969.4175	0.24
3349190.252	0.235
3358467.6765	0.227
3363420.4375	0.224
3368511.285	0.248
3373525.274	0.243
3378577.1115	0.273
3383725.111	0.273
3388865.699	0.252
3394770.3075	0.258
3400000.416	0.252
3405258.0145	0.273
3410228.475	0.258
3416533.318	0.274
3421696.386	0.257
3426821.375	0.274
3431912.336	0.197
3436926.945	0.052
3442076.8635	0.148
3447041.1265	0.137
3452393.9725	0.049
3458015.9725	0.097
3463478.904	0.15
3469077.394	0.292
3474315.3205	0.429
3479560.536	0.472
3484737.22	0.518
3489870.112	0.518
3495468.096	0.495
3500623.304	0.45
3505919.585	0.45
3511051.389	0.232
3516594.6725	0.188
3521888.5815	0.387
3528495.2595	0.348
3534650.5965	0.367
3539755.903	0.311
3544729.8715	0.348
3549822.03	0.428
3554828.0475	0.33
3559894.8435	0.264
3565146.924	0.347
3571073.3305	0.367
3576904.604	0.387
3582905.382	0.407
3588065.7665	0.258
3593256.464	0.278
3598536.008	0.157
3603652.9585	0.189
3608483.591	0.276
3613304.043	0.243
3618092.4245	0.495
3622769.6535	0.518
3627627.6405	0.472
3632715.672	0.495
3638104.2405	0.472
3644336.2125	0.429
3650660.604	0.518
3655913.9245	0.518
3660924.5115	0.452
3665986.9485	0.518
3670863.552	0.266
3675749.1745	0.495
3680849.48	0.43
3685696.8265	0.518
3692007.9085	0.518
3697675.9115	0.518
3702497.1535	0.518
3707426.429	0.518
3712236.939	0.519
3717161.3945	0.519
3722191.465	0.452
3727316.4615	0.389
3732414.2855	0.474
3737266.201	0.473
3742415.7535	0.452
3747412.0475	0.452
3752389.0455	0.43
3757445.252	0.452
3762280.658	0.452
3767444.9035	0.39
3772491.39	0.39
3777300.6555	0.389
3782319.924	0.39
3787264.884	0.35
3792293.827	0.389
3797260.892	0.409
3802445.521	0.369
3809282.962	0.3
3814302.3315	0.3
3819248.7545	0.298
3824070.993	0.171
3828908.0835	0.238
3833762.5445	0.238
3838649.9005	0.223
3844039.308	0.223
3849054.846	0.223
3854025.821	0.223
3858952.7075	0.223
3863841.676	0.222
3869624.1595	0.205
3875143.1015	0.208
3880860.1385	0.12
3886472.012	0.211
3891849.213	0.211
3897131.641	0.211
3902251.3505	0.211
3907326.02	0.172
3912076.925	0.211
3916879.5015	0.211
3921758.751	0.211
3926540.212	0.197
3931451.2745	0.211
3936237.9005	0.211
3941070.3015	0.211
3945857.2535	0.211
3950756.398	0.197
3955656.772	0.211
3960617.1035	0.211
3965538.07	0.212
3970361.333	0.211
3975079.9485	0.197
3979990.2	0.211
3984846.064	0.206
3989773.291	0.211
3994765.679	0.197
3999893.0745	0.211
4004889.141	0.196
4010196.005	0.211
4015284.0215	0.211
4020602.155	0.211
4026021.61	0.211
4030914.775	0.211
4035951.3295	0.211
4041007.834	0.182
4050488.5985	0.211
4056144.5565	0.212
4061703.719	0.184
4066762.3145	0.214
4072358.0635	0.213
4078176.186	0.213
4084378.3565	0.201
4090601.5665	0.197
4096267.706	0.194
4101638.0995	0.179
4106920.9845	0.172
4112347.328	0.194
4118022.592	0.197
4124298.9505	0.184
4131002.536	0.197
4140162.16	0.196
4145956.4795	0.172
4151444.455	0.163
4156530.3225	0.176
4161674.7285	0.173
4166915.294	0.138
4172218.445	0.163
4177478.598	0.175
4182704.988	0.175
4188002.38	0.163
4193905.021	0.173
4199899.766	0.175
4205151.965	0.151
4211197.2285	0.173
4218767.5365	0.153
4224180.0775	0.184
4229324.8045	0.188
4234775.096	0.186
4239805.6635	0.188
4244839.1505	0.188
4249741.25	0.236
4254810.741	0.186
4259968.443	0.182
4264987.93	0.188
4269750.859	0.187
4274635.611	0.184
4279533.531	0.188
4284480.1045	0.188
4289453.6915	0.188
4294521.6595	0.188
4299384.382	0.188
4304238.034	0.122
4309292.1735	0.171
4314526.8845	0.178
4319929.5065	0.178
4325279.67	0.178
4330418.0625	0.178
4335485.241	0.178
4340623.6135	0.175
4345785.0845	0.178
4351169.9065	0.16
4356618.5585	0.178
4361799.688	0.178
4366856.242	0.178
4372099.1495	0.178
4377266.162	0.177
4382445.638	0.176
4388766.7605	0.178
4393838.5805	0.178
4398853.2445	0.166
4403845.1225	0.164
4409015.4525	0.155
4414463.9465	0.17
4419824.5365	0.158
4425245.6485	0.147
4430998.523	0.17
4436352.9855	0.17
4442451.2335	0.158
4448210.114	0.171
4453442.4105	0.171
4458671.559	0.208
4463746.6715	0.171
4468990.5745	0.171
4474685.429	0.128
4480183.0745	0.167
4485495.9275	0.171
4492004.022	0.17
4499100.0905	0.134
4504604.6535	0.168
4509494.869	0.17
4514495.625	0.173
4519529.8635	0.171
4524767.7335	0.124
4530538.062	0.149
4535638.732	0.156
4540644.765	0.147
4545965.8465	0.158
4551153.4455	0.136
4556773.09	0.148
4561801.895	0.157
4567522.973	0.148
4572948.6	0.144
4578356.942	0.148
4583955.5345	0.148
4589250.463	0.148
4594405.7435	0.148
4599490.988	0.147
4604477.794	0.147
4609771.64	0.147
4615157.228	0.144
4620343.795	0.147
4625540.6505	0.147
4631055.176	0.108
4637314.033	0.147
4642789.205	0.143
4648305.5	0.154
4654517.0735	0.154
4660403.803	0.152
4665822.0045	0.152
4671701.5765	0.151
4677665.7265	0.143
4683195.089	0.149
4688166.0495	0.152
4693333.143	0.151
4698891.442	0.129
4704084.4865	0.154
4709171.6195	0.149
4714153.7395	0.154
4719508.499	0.155
4724680.1515	0.154
4729784.0345	0.152
4734963.8015	0.153
4740147.2965	0.154
4745685.7255	0.109
4751220.3815	0.154
4756916.4395	0.133
4762239.631	0.154
4767643.6485	0.154
4772840.2405	0.151
4778269.433	0.151
4784036.2995	0.149
4789711.708	0.148
4794799.725	0.146
4800860.7395	0.156
4806868.776	0.146
4812464.631	0.156
4818032.5965	0.142
4823712.7975	0.146
4829446.6775	0.146
4835823.0245	0.145
4841762.3295	0.124
4847188.5875	0.146
4852368.5165	0.146
4857642.2215	0.103
4863613.8595	0.146
4869389.965	0.113
4874382.877	0.146
4879443.59	0.135
4884280.479	0.146
4889341.2645	0.124
4894571.46	0.133
4904695.2315	0.135
4910627.164	0.124
4917033.017	0.117
4922474.447	0.125
4928111.642	0.138
4934643.7955	0.125
4941333.3525	0.125
4947009.2145	0.134
4952436.3085	0.118
4957705.7065	0.126
4968372.836	0.117
4991949.053	0.108
4997489.5405	0.068
5002845.8055	0.118
5008461.6375	0.111
5013904.66	0.117
5019519.9485	0.084
5035714.5275	0.104
5054420.2185	0.118
5060642.435	0.104
5076636.523	0.094
5094233.354	0.126
5101280.587	0.127
5107174.2445	0.127
5115685.863	0.127
5121825.1305	0.127
5127264.789	0.127
5134507.453	0.121
5140507.6505	0.116
5145743.735	0.127
5150662.6065	0.117
5155692.7045	0.117
5160632.8865	0.127
5165671.82	0.126
5170563.6275	0.127
5175487.496	0.127
5180663.1645	0.127
5186006.462	0.127
5191390.445	0.126
5196610.738	0.122
5206121.8945	0.077
5212952.6155	0.127
5218470.32	0.127
5225393.4305	0.117
5231285.268	0.128
5236325.1275	0.183
5241495.1805	0.128
5246823.9385	0.129
5252378.2865	0.129
5257743.822	0.125
5263362.886	0.14
5268292.883	0.138
5273321.7685	0.14
5278406.3075	0.139
5283834.949	0.141
5289263.0895	0.129
5294638.789	0.14
5299826.7635	0.093
5305026.593	0.154
5310094.5015	0.143
5315172.58	0.141
5320535.97	0.14
5325807.1395	0.139
5331242.5765	0.139
5336473.5555	0.139
5342352.802	0.127
5348049.004	0.139
5353594.4375	0.109
5359045.208	0.139
5364475.903	0.136
5370354.649	0.137
5376226.1115	0.137
5381865.944	0.127
5387608.728	0.148
5394163.4255	0.127
5400423.1485	0.118
5405569.5565	0.079
5411208.5705	0.12
5417073.771	0.12
5422925.0555	0.119
5428643.262	0.119
5434385.9465	0.101
5439857.213	0.119
5445335.8805	0.118
5450972.85	0.109
5456315.3735	0.107
5462413.4525	0.111
5467754.042	0.107
5473355.4345	0.11
5479461.8925	0.107
5485285.2855	0.109
5490946.456	0.106
5496374.0125	0.109
5501745.3395	0.109
5506984.2535	0.118
5512570.1965	0.109
5517970.778	0.108
5524192.6275	0.11
5530599.424	0.119
5536835.8975	0.118
5543135.163	0.116
5548383.2255	0.119
5554253.349	0.117
5560984.8505	0.119
5566643.267	0.098
5572261.0655	0.102
5577520.8285	0.088
5582779.0265	0.1
5588227.6395	0.101
5593483.943	0.097
5598621.9845	0.103
5603716.75	0.094
5608818.3765	0.104
5613906.431	0.104
5619152.5735	0.102
5624339.5165	0.099
5629448.5235	0.107
5634832.6325	0.108
5640486.5645	0.11
5645642.951	0.11
5651240.7605	0.11
5656596.449	0.086
5661705.3165	0.101
5666656.09	0.095
5672035.4515	0.097
5677438.9505	0.096
5682941.193	0.097
5688327.234	0.098
5693411.0475	0.099
5698708.9135	0.099
5705262.123	0.106
5713750.415	0.106
5718997.4235	0.107
5724105.9545	0.106
5729292.254	0.106
5734639.704	0.107
5740337.7045	0.107
5745867.1865	0.106
5751801.701	0.107
5757489.5025	0.098
5762882.3855	0.078
5767900.8695	0.098
5773343.934	0.107
5779154.8975	0.107
5784828.5605	0.107
5790159.7305	0.088
5795360.166	0.106
5801299.773	0.116
5806629.7975	0.097
5811870.5335	0.106
5818387.5255	0.089
5826168.323	0.098
5831734.538	0.107
5837205.911	0.133
5843295.9105	0.102
5850220.157	0.099
5855950.012	0.109
5861547.8375	0.096
5866596.2585	0.108
5871741.9415	0.101
5876947.0685	0.107
5882423.0805	0.093
5887793.2805	0.102
5893031.461	0.101
5898411.7195	0.094
5903575.501	0.086
5908639.3955	0.094
5913610.224	0.093
5918665.767	0.086
5923894.4225	0.094
5929257.739	0.063
5934329.2535	0.094
5939299.8455	0.096
5944682.5955	0.087
5950212.875	0.094
5955551.81	0.094
5961191.167	0.085
5966649.0075	0.047
5971582.0985	0.094
5976563.4335	0.057
5981935.1455	0.092
5987224.185	0.093
5992559.326	0.093
5997840.5955	0.093
6002880.928	0.093
6008078.526	0.09
6013023.745	0.093
6017898.661	0.094
6022743.871	0.089
6027753.818	0.094
6032965.7935	0.093
6037960.3405	0.093
6043004.7975	0.093
6048834.652	0.092
6054318.2325	0.093
6059590.553	0.091
6064741.1735	0.091
6069594.08	0.093
6074600.621	0.096
6079757.391	0.096
6084932.3195	0.094
6090167.514	0.094
6095430.6615	0.086
6100690.088	0.094
6106003.043	0.102
6111396.42	0.093
6116484.891	0.093
6121621.917	0.092
6126747.02	0.093
6132072.6225	0.093
6137617.3865	0.093
6143148.524	0.092
6148210.378	0.092
6153718.5185	0.083
6160285.8875	0.092
6165981.4605	0.092
6171653.318	0.097
6176878.8575	0.094
6182553.259	0.093
6187788.2445	0.089
6193639.2835	0.093
6200473.5055	0.095
6206000.6045	0.094
6211207.4375	0.086
6216308.8495	0.093
6221351.678	0.091
6226490.466	0.058
6232191.323	0.094
6237506.2175	0.092
6243563.1145	0.09
6250964.4025	0.091
6257096.362	0.092
6262492.618	0.089
6267593.714	0.101
6272759.844	0.093
6278463.548	0.085
6284034.869	0.094
6289556.3745	0.094
6295675.0205	0.094
6300965.176	0.093
6306331.3465	0.093
6312272.096	0.085
6318482.511	0.085
6323976.728	0.085
6329147.3695	0.084
6335016.0895	0.084
6340747.955	0.084
6345918.793	0.091
6351162.67	0.091
6356545.1625	0.091
6362459.712	0.083
6368646.49	0.092
6374780.898	0.091
6381076.6815	0.108
6386410.761	0.083
6391675.386	0.086
6396699.903	0.073
6401682.02	0.086
6406972.9305	0.07
6412443.891	0.064
6417956.1975	0.083
6423710.0775	0.089
6429365.747	0.091
6434556.28	0.087
6440162.0595	0.089
6447141.074	0.074
6454087.6865	0.081
6459694.292	0.092
6466570.6565	0.051
6473532.6555	0.068
6480802.7885	0.091
6486641.531	0.087
6493628.0005	0.098
6500435.5605	0.098
6507179.8355	0.098
6514826.448	0.107
6520406.2055	0.107
6526914.166	0.098
6535431.6195	0.094
6544615.1765	0.089
6551224.137	0.106
6557434.213	0.106
6563761.991	0.106
6569674.614	0.116
6574941.535	0.106
6580520.143	0.106
6585993.953	0.107
6591158.569	0.104
6595912.0345	0.106
6600938.574	0.076
6606074.158	0.107
6610955.066	0.107
6616117.9575	0.107
6621170.487	0.107
6625970.1165	0.106
6630853.023	0.107
6635813.585	0.107
6641519.243	0.107
6657786.131	0.106
6665393.0965	0.133
6670412.694	0.136
6678791.5325	0.106
6686725.001	0.106
6692907.016	0.104
6699345.113	0.097
6705075.558	0.083
6710543.4495	0.113
6715598.5135	0.111
6721512.4175	0.113
6726419.344	0.073
6731534.072	0.111
6736867.8595	0.11
6742741.3655	0.111
6748472.6625	0.101
6754688.4645	0.114
6760632.39	0.114
6766837.4575	0.107
6772729.2755	0.114
6780745.2485	0.099
6785999.3615	0.106
6791140.878	0.113
6797213.7945	0.114
6803938.315	0.113
6809737.4525	0.123
6815618.7495	0.118
6821075.025	0.123
6826613.9465	0.104
6832075.983	0.113
6837955.5185	0.113
6843398.5655	0.111
6849096.511	0.111
6854776.356	0.111
6860692.8755	0.112
6865659.206	0.113
6870903.4655	0.114
6875976.343	0.114
6880982.319	0.109
6885818.4925	0.111
6890667.953	0.114
6895635.6145	0.113
6900574.395	0.113
6906538.8815	0.114
6914083.7775	0.112
6926411.616	0.111
6935793.3375	0.112
6943539.259	0.119
6948604.133	0.119
6954011.4835	0.122
6959717.339	0.132
6964770.5375	0.133
6970072.1315	0.171
6975714.988	0.124
6980995.2565	0.128
6985973.0735	0.123
6991354.33	0.123
7001581.0105	0.113
7007385.29	0.114
7013180.8255	0.113
7018454.503	0.109
7024125.529	0.058
7029673.3495	0.113
7036471.9725	0.111
7047374.425	0.123
7052790.634	0.115
7058390.7355	0.112
7063607.9915	0.119
7069074.6955	0.117
7074823.9325	0.105
7079969.293	0.113
7084865.3515	0.114
7089852.911	0.102
7095144.0495	0.121
7100163.2785	0.121
7105065.0375	0.111
7109864.385	0.121
7114670.672	0.121
7119612.556	0.102
7124705.399	0.101
7129815.865	0.102
7139286.1735	0.102
7146711.427	0.106
7151938.2705	0.104
7158512.3615	0.097
7166455.4905	0.106
7172556.6555	0.107
7178116.312	0.104
7183762.576	0.104
7189132.574	0.104
7195877.4265	0.104
7201976.636	0.099
7207023.7005	0.102
7212532.7445	0.104
7217803.827	0.104
7224148.518	0.104
7229283.9595	0.101
7235658.068	0.106
7240747.4745	0.106
7245783.805	0.083
7250846.407	0.106
7256096.685	0.106
7261531.0185	0.106
7266979.702	0.105
7272539.0875	0.107
7278251.333	0.095
7283821.898	0.104
7291150.144	0.102
7299321.1845	0.104
7309197.4675	0.102
7314689.832	0.104
7321516.477	0.106
7327737.587	0.104
7334077.183	0.105
7343590.409	0.105
7350139.627	0.081
7355155.08	0.106
7361530.4335	0.095
7368690.629	0.089
7373804.7155	0.096
7378908.526	0.095
7384206.83	0.095
7389821.4385	0.095
7396199.819	0.095
7401525.3995	0.092
7406602.147	0.094
7411703.538	0.079
7416515.1925	0.092
7421567.3505	0.092
7426683.3245	0.091
7431689.4645	0.059
7436478.174	0.092
7441472.874	0.101
7446423.113	0.092
7451330.5235	0.084
7456118.309	0.094
7461028.619	0.083
7465933.2395	0.092
7471136.856	0.092
7476270.63	0.084
7481554.683	0.083
7486774.262	0.065
7491732.4625	0.092
7496769.4245	0.081
7501979.7985	0.063
7507197.519	0.048
7513129.805	0.084
7526477.0585	0.081
7531579.23	0.084
7536705.796	0.082
7541949.0305	0.083
7547485.456	0.082
7552668.7215	0.083
7558134.423	0.077
7563471.0885	0.078
7569294.9425	0.084
7574777.3285	0.088
7580115.2025	0.081
7585559.017	0.076
7591140.7145	0.081
7596766.2805	0.082
7602497.116	0.083
7608143.5375	0.093
