	midpoints	pbs
143	9514609.718	-0.0022023126899236327
144	9550319.405	-0.0034730261593465804
145	9582724.901	-0.008122891901324165
146	9616422.236	-0.0010000050035242876
147	9652313.858	-0.002189898950196039
148	9676270.302	0.0014075686510605669
149	9719277.666	0.00015905445730236327
150	9757679.752	-0.004094771032986446
151	9788437.974	0.0009947614496460203
152	9819763.069	0.0072317268146349116
153	9848251.966	0.007579111348743455
154	9877314.117	0.006553061785177549
155	9904129.289	-0.003955902131419903
156	9934855.593	-0.005049835217904931
157	9959066.036	0.004966817491734222
158	9982384.565	0.0013394841674277999
159	10004396.923	0.0002566201750775927
160	10025641.671	0.003984708026091014
161	10050252.771	0.00038149854945644575
162	10073104.897	-0.002000474519048753
163	10095139.3	0.0001562296504777497
164	10120496.315	-0.0014885237274161278
165	10161443.24	-0.006473344294976176
166	10205009.033	-0.00036188858455889287
167	10235079.672	-0.001265750423998866
168	10260360.365	0.00015139973347421347
169	10284479.787	0.0016178423207086803
170	10315702.38	0.004653456171631549
171	10342556.717	0.003126517398123972
172	10375743.886	0.0026292061030821537
173	10401120.8	3.000657394416936e-05
174	10428014.373	-0.006810593972978755
175	10450353.3	-0.005503514904540613
176	10474938.408	-0.00559772391137224
177	10500808.756	-0.008653699508813888
178	10532028.446	-0.005453755257349612
179	10558772.872	0.0014230187854597893
180	10590301.65	-0.001230553832199322
181	10622837.845	0.0011020193676323676
182	10644815.082	0.0016194166971244884
183	10666052.442	-0.0009136290730057423
184	10685779.092	-0.001571852626457648
185	10709458.896	0.0015834335758050345
186	10735886.371	0.0033586635393206047
187	10756332.937	-0.005484374160688323
188	10777259.179	0.00550001682119573
189	10799772.863	-8.971307962158912e-05
190	10825837.102	0.0015695678284290758
191	10849388.537	-0.0012529406210710704
192	10871297.514	0.0003992914413950629
193	10893320.39	-0.000917962816710403
194	10917140.055	-0.00013638131355410944
195	10949227.778	0.005585358556852135
196	10988373.221	0.0016338957722332728
197	11019311.11	-0.0012200644383028871
198	11043213.655	0.0009262764092411826
199	11076129.837	-0.003989488067428892
200	11111319.454	0.0007159777423839121
201	11139268.759	-0.00176628179888234
202	11165187.491	-0.005547587271739736
203	11192059.83	-0.0019475265331927183
204	11224448.34	-0.002881126008881939
205	11259034.945	-0.0035175116839957906
206	11298393.705	0.002482350891200719
207	11327394.335	0.004052204152014474
208	11363135.036	-0.0007401462943894986
209	11390837.146	-0.004350508523107174
210	11424591.002	-0.0013400714109588346
211	11467533.961	0.0019884578371501737
212	11507978.686	0.002254054681655809
213	11547101.547	-0.0015191847340556956
214	11592251.31	-0.004803106406497132
215	11628504.597	0.005274457371582916
216	11664925.144	0.004770799903398595
217	11693085.85	0.0001857208052018947
218	11718060.724	-0.002639863773509821
219	11742484.605	0.003081513625769589
220	11767457.069	-0.0017565173926906213
221	11791161.298	-0.0014793546701634907
222	11813649.624	-0.00663619731060624
223	11840821.939	-0.0004801021077861396
224	11870646.394	-0.00444217704229064
225	11895522.469	-0.005964311455702581
226	11922460.506	0.000885272754226796
227	11948766.705	-0.002510704609487755
228	11980244.282	0.005578750385582923
229	12007490.072	-0.0038733423478952748
230	12036612.835	0.0022031798626358417
231	12063450.174	-0.002413678148827514
232	12096375.398	-0.0009571225735192508
233	12135085.694	0.0027218334511738564
234	12162780.724	0.0003156305625979047
235	12195318.073	0.00038390492455156336
236	12222404.944	0.0010538045600039815
237	12248420.752	0.003106889295437522
238	12274540.411	-0.004881027754143236
239	12305246.643	0.0021270022757404325
240	12333363.156	-0.004526079442167834
241	12360438.478	-0.00456769413556076
242	12391421.248	-0.0005425853533043029
243	12423707.255	-0.001558555660091818
244	12454331.963	-0.005413917057353469
245	12488873.417	-0.003231019566397288
246	12517491.734	-0.006277733976910571
247	12546882.125	-0.00424184038082917
248	12573133.915	-0.004572032050003757
249	12594842.774	-0.006729339821739414
250	12618041.871	-0.002769950089153141
251	12640833.526	-0.0031768296034235125
252	12662909.976	-0.0020167761614918833
253	12682110.983	-0.0038706188288785744
254	12707033.455	-0.005650717384909245
255	12730758.528	-0.004954244561725611
256	12750238.705	-0.004197122638256733
257	12768875.007	-0.005465027601375865
258	12792259.491	-0.007130791963427729
259	12811687.656	-0.008995646231086802
260	12831015.562	-0.006854377766844411
261	12856655.91	-0.007951367146235584
262	12893048.214	-0.003977516930303428
263	12922619.486	-0.007107842498193408
264	12966255.518	-0.0003970858578843523
265	13011897.848	0.0009869602534504486
266	13069842.307	-0.0042250332605016086
267	13100707.431	-0.012125361876747688
268	13129248.325	-0.019069071388392624
269	13161705.781	-0.006659366534131846
270	13203479.931	-0.008522358396751625
271	13256047.776	-0.01907896447861587
272	13290736.791	-0.01549265637054898
273	13331381.939	-0.0001489200125118859
274	13404653.814	0.004669359103862654
275	13497462.777	0.0036784583463683133
276	13533881.122	0.0015468985013755744
277	13566082.201	-0.0022309958523255746
278	13598233.893	-0.00026590695817130944
279	13623395.902	0.0023679703881218125
280	13648798.628	0.0033705157111613565
281	13673137.601	-0.0025339299450508777
282	13705776.953	-0.0049058199945931046
283	13738516.096	-0.004960720203530214
284	13774242.524	0.0009560321549419122
285	13804018.39	-0.006712632324600382
286	13829872.552	-0.0012484270811288836
287	13849895.84	-0.0035982592527811375
288	13880743.232	-0.0012795756250409442
289	13931263.543	0.0002796577172828533
290	13966135.177	-0.008248320536712114
291	13989974.172	-0.00804195236197822
292	14010846.883	-0.005505382637858352
293	14034348.736	-0.00608916514797227
294	14067572.969	-0.0017585903614978332
295	14091333.457	0.0013612915547132382
296	14114803.107	-0.004483596187190953
297	14136325.154	-0.006255459106438045
298	14156112.48	-0.005825581724958477
299	14182931.752	-0.009081985747172333
300	14212246.561	-0.009575030290875431
301	14252220.434	-0.011069882041680527
302	14286154.041	0.000565032266520648
303	14310736.53	0.001123430438348132
304	14335618.206	0.004877817910301875
305	14361558.439	0.0029793171965763446
306	14383639.5	0.0012326858241363447
307	14403463.448	0.0012582947416568918
308	14422084.625	-0.0036668496917518093
309	14444324.551	-0.003873103968741255
310	14473742.708	-0.009991071523978727
311	14500277.817	-0.0024710634578511293
312	14527346.627	-0.0047255557290450615
313	14556287.559	-0.002087748850678281
314	14579142.455	-0.004225165267019975
315	14606844.209	-0.006377957626842746
316	14628026.334	-0.0033820712335741253
317	14651015.744	-0.0020883872066784267
318	14676712.745	-0.0020560655200829014
319	14698541.116	0.0011902168375590991
320	14726003.697	-0.005940079449122488
321	14753138.532	-0.009914668074786566
322	14779956.934	-0.010161976753951666
323	14802287.091	-0.004990292438433607
324	14832330.802	-0.0019811595275286524
325	14857450.718	-0.008954956040686043
326	14882860.301	-0.003911082006934017
327	14910211.595	-0.00788288611425226
328	14939229.131	-0.004549154602922579
329	14980957.693	-0.00025613951769189647
330	15005389.514	-0.004211215112455598
331	15022604.144	-0.0009677966905846776
332	15043068.514	-0.000551281027524326
333	15062438.691	-0.002063848180710149
334	15082828.666	5.024298400834348e-05
335	15105793.319	-0.0032060382104884934
336	15130639.291	-0.0047415708775963615
337	15158370.401	-0.0006951125152804366
338	15184097.083	-0.002117460368391745
339	15208461.972	-0.0007571373022071277
340	15225603.275	0.0009444294792760313
341	15243708.073	-0.00033402692013795624
342	15264377.582	-0.0016121187815157324
343	15286088.196	-0.00288572159584083
344	15303815.904	0.004193585890503337
345	15322842.535	-0.0019871084775449975
346	15341855.322	-0.0004356890183946421
347	15365228.258	4.131930813854215e-05
348	15383861.795	-0.0019865452310642473
349	15407065.365	0.0012023287041329565
350	15427275.064	0.005302275317395726
351	15455858.026	0.002721273324391244
352	15485481.966	0.0053876781987245576
353	15507274.69	0.004505058995501755
354	15529654.679	0.002602369810927335
355	15553787.505	0.006003425451366635
356	15578393.848	2.6498231351437447e-05
357	15608242.317	0.00281410071940198
358	15636210.148	0.0073853842768840895
359	15662415.921	0.005433269387809453
360	15686222.108	0.0014739423057613065
361	15710815.464	0.003512252113770251
362	15734601.914	0.003513620465404044
363	15755826.411	0.002020448942905039
364	15782382.899	0.004158968307582061
365	15808629.677	0.0027735618741234064
366	15833285.329	0.00466667943585037
367	15856589.541	0.005122415761941702
368	15891593.222	0.0008714989595607277
369	15914522.653	0.0025119370974513886
370	15937874.851	0.007652443784076297
371	15966178.502	0.001907673185878502
372	15992332.154	0.0011790284469811927
373	16011457.925	0.0017241488174911316
374	16033869.483	0.0017185234482704793
375	16064952.517	-0.0007747527615434812
376	16140550.339	-0.0017142610664922396
377	16161398.083	0.00044909321301643773
378	16181889.97	-0.004740107334955519
379	16205731.561	-0.002592903136905001
380	16230261.604	-0.0025474788723933326
381	16252566.778	-0.003359077295091783
382	16279746.771	-0.002053324019524893
383	16306143.451	-0.003910122370230014
384	16324165.516	0.0023448800053718615
385	16351053.089	0.0015222671060551838
386	16373468.731	-0.0003883318901772151
387	16395855.89	-0.00010524972002855888
388	16419345.382	0.000802687025339511
389	16439119.354	-0.001316959776240471
390	16455123.922	-0.00297433270650722
391	16473674.811	0.0014308545735647379
392	16497237.33	-0.002166954813204393
393	16523396.524	0.0012571921677180975
394	16549148.08	-0.002778502661840575
395	16573890.126	0.007921320794054864
396	16592156.895	0.002000840333769856
397	16610857.832	0.0010784525137582208
398	16639872.006	0.00010058421343119229
399	16661343.643	0.0009259029482636642
400	16688880.22	-0.004131042413333308
401	16714809.29	-0.0011424512176057783
402	16735163.095	-0.009916434351392342
403	16756198.731	-0.005731785098069869
404	16779129.59	0.001243423623806584
405	16799742.93	0.006823248427884797
406	16821217.377	0.0008136843602446097
407	16843178.286	-0.002776884128593486
408	16869199.328	-0.0019207056887263162
409	16896480.515	0.001878966536776251
410	16918387.461	0.006417371354698795
411	16944061.787	-0.0019865068435591503
412	16967825.073	-0.00012461193983148472
413	16990439.815	-0.001955353757839668
414	17017188.754	0.009434108483549742
415	17060532.967	0.0012487748582888465
416	17089544.514	0.0052495294259788175
417	17120498.876	-0.0008289117537851557
418	17145600.504	0.0015496399795124696
419	17166368.416	0.005507196936136092
420	17188449.279	0.0009168864178200177
421	17211377.054	0.002445042100699714
422	17238014.38	-0.0018070446393978698
423	17261855.108	7.309632967310309e-05
424	17281932.403	-0.0007779882346788761
425	17302290.497	0.002982077268440225
426	17324960.136	-0.002104596590317194
427	17349205.132	-0.005390788270118024
428	17376397.128	-0.003955049540771322
429	17402327.95	-0.001369135007141636
430	17426513.13	-0.001826661676863655
431	17444285.665	0.0008614688322613167
432	17467942.214	-0.0008370687846996314
433	17487442.342	-0.005885361710369588
434	17506960.186	-0.006301949444817638
435	17538770.806	-0.0025723464690908665
436	17566493.207	0.0007361699236873761
437	17592245.737	-0.002784068548892493
438	17621672.857	-0.0022735758883867217
439	17643687.295	0.00022332346522793535
440	17663115.719	0.0072870749715633395
441	17679998.572	-0.001358650983868084
442	17701422.42	-0.000861273451799014
443	17722836.542	-0.005334065179300451
444	17743249.491	-0.0031180687817590176
445	17770944.651	0.0035029751133084496
446	17794401.94	-0.001365936038951052
447	17818690.837	-0.004619371253760387
448	17842517.904	-0.006565851982109176
449	17875427.001	-0.0063604866966387955
450	17906243.687	-0.0027463869972330626
451	17931045.885	-0.0009866579415881227
452	17952981.887	-0.002373212650240249
453	17981186.924	-0.0013934457798851542
454	18005207.635	0.0015598763792634884
455	18035902.514	0.004115348955237665
456	18066357.655	-0.0006156314896635901
457	18106716.997	0.007746034969250521
458	18132596.936	0.009497601926760243
459	18160434.404	0.010631838437671542
460	18179118.5	-1.7788452811562216e-05
461	18195954.743	0.006137181653325327
462	18217870.645	0.005493922215268975
463	18239222.208	0.014133215825346787
464	18261478.517	0.004619990139268211
465	18290614.233	0.003139155846113002
466	18319515.828	0.005583381542711227
467	18355457.72	0.0028530220226794353
468	18380606.529	0.0016233589582236778
469	18404694.756	0.004552047921988746
470	18429283.213	0.008190200535590327
471	18453389.703	0.004761040191052311
472	18476571.054	0.0001524212594939482
473	18528106.142	0.005615281002432053
474	18569966.718	0.0018369683765183632
475	18596201.143	0.0003299668726643652
476	18623359.536	0.009810299636977524
477	18662378.317	0.011535618450059579
478	18685403.413	0.00559635664435431
479	18706596.274	0.004995696172371103
480	18729073.009	0.0030663288559142307
481	18763724.325	0.004616015760074065
482	18791899.208	0.003032999863128599
483	18812766.752	0.006580398277961744
484	18836704.557	-0.0025017855528695083
485	18860608.987	0.004806280477465359
486	18888951.828	-0.0012234811292896725
487	18909239.491	0.001303741862335038
488	18947445.537	0.0031902545057987584
489	18972403.195	0.0013717738410328716
490	18995794.467	0.002119607645990647
491	19025004.616	0.0014946009778672822
492	19050405.101	0.00038177576974572576
493	19074859.485	0.0052527455847592
494	19101113.658	-0.0013542518500239019
495	19136674.176	0.0020906270582687126
496	19169747.825	0.005966155798959464
497	19215758.186	0.006450860357786052
498	19233219.141	0.004812837274468185
499	19254526.582	0.0037484878871560023
500	19277814.883	-0.0015545280943931998
501	19301683.454	-0.002946206696490831
502	19325083.57	-0.01186491955867772
503	19352348.164	-0.007256939230398064
504	19384004.083	-0.008618172296329168
505	19408807.873	-0.007749754573600334
506	19435228.907	-0.008678051011618785
507	19458907.984	-0.005306012428253932
508	19481570.439	-0.004511759091684628
509	19502372.02	-0.010216948161318323
510	19520729.001	-0.01144247582053782
511	19539212.066	-0.007171563986829966
512	19555589.419	-0.0061734840744798744
513	19580302.242	-0.005610144989991246
514	19608474.276	-0.001985322365919906
515	19629175.4	0.0019339461478842593
516	19647586.195	0.003968057741768493
517	19666877.951	0.0011812643061865004
518	19686461.469	-0.0015706544099347484
519	19710703.004	0.0005356066889412563
520	19733903.702	-0.0007567192086231006
521	19754647.201	0.0029993286782574297
522	19774495.076	0.004924022228756886
523	19794479.674	0.0072281297658338935
524	19811165.799	0.004807837404296873
525	19828754.492	0.00956611784193126
526	19846967.608	0.005322712746624691
527	19862517.474	-0.001189649254325745
528	19880674.753	0.0001585268121996112
529	19898285.067	-0.0023589326059057537
530	19913854.636	-0.0036889114131127667
531	19933215.178	0.00023450113009050732
532	19952089.31	-0.005458255678066051
533	19972409.338	-0.00730243554074921
534	19994907.933	-0.011452053761325855
535	20013969.385	-0.007218942702922347
536	20035709.813	-0.010162029584230731
537	20057854.825	-0.010873970622897636
538	20076562.371	-0.008482594986559195
539	20093311.755	-0.004003596451211751
540	20113376.514	-0.003884825767469175
541	20134479.422	-0.0049192278976891764
542	20150854.542	-0.008162823100663916
543	20174721.064	-0.0063772194159219826
544	20200694.081	-0.004781255848546367
545	20217664.282	-0.002398742647558842
546	20235663.183	-6.72194751391105e-05
547	20252553.047	-0.0030514728306983946
548	20271560.707	0.0023516588289413743
549	20289747.957	-0.0017387805939491118
550	20310238.588	-0.003044013170873002
551	20338299.835	-0.0004539154454870614
552	20366919.63	-0.0036062379956314527
553	20403128.42	0.005210129825784736
554	20432468.819	0.0031504084601916907
555	20453848.541	-0.001617946591936231
556	20474583.306	0.0010348596507175206
557	20495344.738	-0.0015474993736360463
558	20525617.034	-0.0006791489180677606
559	20559205.162	0.0034607578936863147
560	20582027.793	0.00702000092365332
561	20621104.389	0.009992987546432042
562	20651555.458	0.0018494551646980036
563	20683200.18	0.005617909298012919
564	20716543.422	0.0026027346397106696
565	20744640.285	0.002377207240597489
566	20782500.792	0.0035677698784195217
567	20825962.116	0.004960214507739924
568	20851961.829	0.0034342431842578213
569	20876167.94	0.004338083254164181
570	20898226.741	0.005898631896195767
571	20924379.049	0.007795268799880722
572	20954649.45	0.0025399685606177567
573	20982888.451	0.0031788036828231626
574	21011112.78	0.0023411795674004796
575	21040698.901	0.003118431285252927
576	21063735.0	0.018670284002652127
577	21086010.209	0.00824511791224805
578	21109202.662	0.001654553802677903
579	21130311.891	0.004137593503746833
580	21153709.421	0.0034035327251950393
581	21183012.301	0.006158554499492294
582	21213268.415	0.0016483414251763464
583	21233645.709	0.004947265147708865
584	21258665.26	0.001340953927667203
585	21286731.646	-0.0028976786608310907
586	21312212.535	-0.0033853628977435777
587	21335881.369	0.00023739082905971089
588	21358553.63	0.003188581519280196
589	21381399.261	0.005574119124335103
590	21404682.648	-0.0009479446489719889
591	21427129.673	0.001219407241773326
592	21445308.563	-0.001219446704184993
593	21464799.751	-0.0024273019986304563
594	21488929.316	-0.0076483291134260825
595	21510415.686	-0.004115515209324359
596	21534257.743	-0.004332450215625432
597	21557543.864	-0.002457536985580926
598	21581560.0	-0.003665791593990103
599	21606149.455	-0.0019245163901609047
600	21630375.971	-7.188628686779655e-05
601	21652003.283	9.601315433737483e-06
602	21678649.51	0.003359164509046782
603	21703049.609	0.0007843496392166289
604	21720607.9	0.0011625529881693535
605	21741689.994	0.00044706159587101833
606	21766701.471	0.002115498747030816
607	21789493.954	0.002602263250773062
608	21822674.185	-0.001653958088420459
609	21845910.763	0.001427012354457414
610	21866991.244	0.0015345773709910606
611	21886929.26	-0.004523201481112693
612	21905394.756	0.002358531414240767
613	21923240.738	-0.0034790681350754353
614	21939927.597	0.00240655040644053
615	21957942.415	-0.0008487831225178387
616	21982129.451	-0.001383337707656995
617	22012352.837	0.0028847126969310313
618	22042746.777	0.0005596863221767216
619	22066464.192	0.0006050719510436092
620	22083180.052	-0.004294784261460025
621	22106327.231	0.00110626167728417
622	22130601.049	0.0009658475663521826
623	22152841.916	0.00027967928223814937
624	22174855.983	0.0002877017767094788
625	22195131.364	0.003027620953950479
626	22216578.112	-0.00014475304662266202
627	22237853.786	6.468962903306749e-05
628	22259528.445	0.004511899644186751
629	22286278.873	0.0022703960492931937
630	22314122.549	-0.0010461477895279214
631	22336459.3	0.0052881173566616075
632	22356096.542	0.0026993803478796035
633	22375080.735	0.003050735757597959
634	22395247.421	0.004091437632263045
635	22415722.13	0.009679561280237165
636	22440343.511	0.007684814811158434
637	22464449.204	0.004583698605258312
638	22491748.451	0.00041669812044172925
639	22534439.609	8.322432958574071e-05
640	22567461.603	0.007341822061249733
641	22602920.97	-0.000381451845522885
642	22657298.517	0.003221392305651419
643	22708283.445	0.006131093362823589
644	22737007.521	0.0014384332593003618
645	22765826.828	0.007521359306146684
646	22793724.041	0.003301635353708226
647	22820769.9	7.08052771817252e-05
648	22847525.323	-0.0008392197824883527
649	22873034.275	0.0009362076080732998
650	22898171.952	0.0053593203951021505
651	22923373.384	0.003619781676379736
652	22951232.646	0.0024581324373461
653	22977261.241	0.0039636876506782435
654	23001187.12	0.004290852162123254
655	23026346.747	0.004328445305800078
656	23056642.782	0.006002951239268249
657	23086272.247	0.002067368205309061
658	23117077.588	0.0006467233754473241
659	23148923.442	0.004888028054599121
660	23179227.156	-0.0001993179783462302
661	23211477.762	0.0019249475462639774
662	23237101.041	0.0004740459915507712
663	23261894.142	-0.0009888683577101236
664	23287290.41	0.0027671625023169525
665	23311514.984	0.0015983757589492734
666	23336823.596	-0.002034038586722288
667	23367237.997	0.001578634221976611
668	23389823.001	-0.001708293861697266
669	23412249.99	0.0008665769974295292
670	23436489.83	0.0008904221487738864
671	23458240.471	0.007059160655979847
672	23480514.336	0.01070109797847289
673	23517537.32	0.007648078769506387
674	23542557.975	0.013086120040075854
675	23564832.552	0.0011422425730424212
676	23587666.538	0.0063228390548292724
677	23619871.102	0.005043922205394151
678	23651978.769	0.007021416230586851
679	23678695.609	0.007404716739230119
680	23708998.567	0.007733576134024257
681	23734909.856	0.009277328814340348
682	23762190.832	0.007521442567679424
683	23790124.789	0.013097568217734973
684	23813959.332	0.01753916281782455
685	23837854.205	0.01352773556352568
686	23863758.988	0.020533764431809234
687	23894509.666	0.011945443235520324
688	23915519.582	0.00824450093874722
689	23940487.216	0.006005686804701639
690	23974383.841	0.008532298903403892
691	23999618.711	0.010595955627714045
692	24023319.79	0.0072217159268052975
693	24051979.717	0.00715186320295385
694	24079303.215	0.003990889700390741
695	24109635.27	0.003183640445236703
696	24138428.712	-0.0034263226795614187
697	24166219.447	0.002321248958836647
698	24194047.879	0.0008338476882929088
699	24222750.618	-0.0015768000787295268
700	24258111.438	0.0006159117258204011
701	24284239.541	0.0003636717114197781
702	24305180.524	0.000569433759518375
703	24325829.342	0.005770270808693685
704	24346778.022	0.0010169593965613287
705	24366204.062	0.003665873522225795
706	24385427.654	0.0031107961701800062
707	24406939.329	0.0054749581065556266
708	24435144.582	0.00016684842617943472
709	24461857.713	0.0007449920374111893
710	24482547.224	-0.003537345778614625
711	24502854.508	8.68831456890588e-05
712	24521007.046	-0.002538675159136328
713	24543513.4	0.0004711487107508569
714	24567526.118	0.0027713999626815164
715	24588165.669	0.0035603486743611312
716	24605129.848	0.003795828991204358
717	24626655.632	0.0012534364548044204
718	24648636.947	0.0075055327256608245
719	24671344.742	0.01799497612683505
720	24699862.162	0.010015024036588648
721	24730218.476	-0.0031940306121759935
722	24753333.068	0.001581489433719952
723	24779907.936	-0.0010529054404779799
724	24806145.482	-0.001415116195624394
725	24829470.064	-0.0056740287712374535
726	24856263.62	-0.009794741277637072
727	24882253.161	-0.010786760977326554
728	24911593.461	-0.013368327283666827
729	24939039.812	-0.012474612280556031
730	24969979.552	-0.008713926029077312
731	25008978.193	0.0043754412023386
732	25037671.749	0.005293785977838306
733	25064698.037	0.0011992622401398529
734	25089477.228	-0.00016391831313786217
735	25122541.597	4.3674276904948707e-07
736	25148776.276	0.00047172331639840683
737	25181676.425	-0.003135209632775334
738	25225852.14	-0.0042205864325578196
739	25263916.098	-0.0052162652238882225
740	25292767.791	0.00042295603317948075
741	25332161.147	0.001233546421480871
742	25374774.466	-0.025480857020158735
743	25408655.447	-0.040964946973204526
744	25451107.675	-0.023514621408841845
745	25485184.437	-0.038520024059781326
746	25517055.955	-0.02344157767658989
747	25548439.097	-0.006134472940326278
748	25585324.857	-0.01447545901677162
749	25621691.6	-0.026956794210200943
750	25653492.041	-0.04632990656000418
751	25682178.682	-0.046876237395782255
752	25706476.681	-0.025331549005301553
753	25727420.506	-0.01776062618446138
754	25751102.47	-0.012378514390784676
755	25771476.646	-0.007788608406661664
756	25794368.918	-0.0024875316961608224
757	25820002.865	-0.0018194638829014999
758	25845811.035	0.0015813574444517905
759	25871731.131	-0.0010115564186478035
760	25900724.879	-0.0001617214457207982
761	25928662.071	0.002647606286065573
762	25953861.88	-0.0002368302019735633
763	25977293.203	0.003351692968580359
764	26000247.106	-0.001650181998009612
765	26024287.692	-0.009221849004899047
766	26046368.582	-0.010807375621884087
767	26070308.723	-0.0060752755351153815
768	26104151.082	-0.010394294754558853
769	26145924.453	-0.011232685194513323
770	26170308.324	-0.01655573489546697
771	26192883.292	-0.0158422834967552
772	26214997.98	-0.016129603106416958
773	26235571.993	-0.017564780900303452
774	26256171.751	-0.011181579404745146
775	26279884.933	-0.004350327752345116
776	26302168.597	-0.009008065116536854
