	midpoints	pbs
574	16355431.23	-0.0037457032053337565
575	16369568.336	-0.0035834658937871095
576	16383084.963	-0.00027546811008778417
577	16399360.038	-0.007020139205861489
578	16414069.632	-0.0028785625820696736
579	16427242.027	-0.0006722550344706503
580	16438215.549	-0.0019101455811020415
581	16449490.732	-0.0025135397267814366
582	16461576.141	-0.006309510840568888
583	16474090.328	-0.0015982283443665979
584	16490005.093	-0.0006201771198457276
585	16508532.093	0.017230637318135417
586	16526896.054	0.028916853322701015
587	16544187.577	0.01215663306158034
588	16558523.003	0.0031760112091521694
589	16575368.183	-0.0023126977468989176
590	16588040.658	0.00019021117825079482
591	16599339.194	0.0028166066669527558
592	16615828.945	-0.0012421848937819015
593	16638312.294	-0.0004950578220213225
594	16652805.16	0.004498936455232672
595	16668496.401	0.001563887247315708
596	16689517.781	0.0022559670371852416
597	16707349.44	0.002701399183129503
598	16721740.959	-0.007228551765991776
599	16735348.379	-0.00801689215051859
600	16749793.9	-0.007323021550989617
601	16767271.097	-0.0016857970915538127
602	16783084.475	-0.0017892390623453652
603	16797529.048	0.0009340760985078844
604	16813213.673	-0.0011770566115679683
605	16827786.45	-0.0018417879395470015
606	16843255.125	-0.002099125758978825
607	16863155.102	0.0009679695191243118
608	16883791.424	-0.0003680564849077204
609	16900182.451	-0.0012834240217803124
610	16913045.357	-0.0028976848222191953
611	16928624.327	-0.005774415306001379
612	16943673.437	-0.0014671520846151875
613	16959507.386	-0.0032696869948396112
614	16973832.335	-0.0048662662111975665
615	16989333.012	-0.0035771868616652244
616	17001985.025	-0.001550019864936322
617	17019805.213	-0.00458365189811773
618	17050808.757	-0.0023076115701512207
619	17067273.721	-0.001455597471019168
620	17086503.058	-0.00013861938445842948
621	17108938.726	-0.002807338512859567
622	17123890.149	-0.0004233401207537958
623	17139854.735	-0.003944539228980903
624	17154726.661	-0.0022757415098021163
625	17167435.489	-0.0028026855346482914
626	17181518.001	-0.002474810340209041
627	17196276.018	0.0012565495952920852
628	17210516.796	-0.003385276457483274
629	17226705.468	0.0002653360740941406
630	17247969.773	-0.0013050670752524582
631	17263252.306	-0.0029921189012517458
632	17277251.067	-0.003162368282354725
633	17291651.525	0.0019494247064311945
634	17305586.991	0.00532572892829366
635	17321835.698	0.0033386081825733036
636	17338191.717	0.0009520260617836443
637	17360144.843	-0.0021190150534159033
638	17378178.314	0.00033956641662683776
639	17395613.568	0.001611512379940373
640	17414750.559	0.0024805745090797355
641	17430199.94	0.0026386215419486815
642	17444594.284	0.008471560559117837
643	17462245.542	0.0009730871245621224
644	17474757.993	0.004404959759917092
645	17487255.748	-0.0012624666909291024
646	17499364.707	0.003621747204072305
647	17514859.434	-0.001350072128922407
648	17541222.186	0.0039555580512177805
649	17556705.252	-0.00027935997069561413
650	17573147.62	-0.00644768903878461
651	17588467.273	0.0038728519065140267
652	17607681.805	0.00427161083220237
653	17622773.126	0.0011969876312672672
654	17636912.553	0.001676793291047888
655	17650240.731	0.0011200529869752635
656	17662603.732	0.00021498633265759216
657	17673594.035	-0.001547809609612527
658	17687203.946	0.0014112925386529866
659	17700446.858	-0.0013721495361046518
660	17713328.978	0.0005929656232530229
661	17726394.981	-0.000951948582885823
662	17739884.302	-0.0032583481598376716
663	17759057.881	0.003558190816142126
664	17781166.893	0.0017523492548768616
665	17794454.486	0.009518441553760151
666	17810754.469	0.007307125105544632
667	17827806.857	-0.004249203452139119
668	17842168.196	0.004134554453584808
669	17859652.02	0.00247790876278161
670	17881750.951	0.0055144484154181295
671	17903939.329	0.012098028644908823
672	17921416.551	0.006218979180178837
673	17937975.002	-0.0003972845223303568
674	17952247.558	0.0009543385847173877
675	17971803.813	-0.0019190794545526286
676	17988189.902	0.0007198250533764527
677	18005124.726	-0.0010810811377905169
678	18027035.038	-0.002920799400227268
679	18042804.986	-0.0028812146198748823
680	18061244.065	0.0033767870207849155
681	18089076.207	-0.0004895041279176469
682	18112581.77	0.00031054877908133103
683	18129683.794	0.00425667249709319
684	18152453.071	0.0034474185312132824
685	18166736.62	0.003295446415820996
686	18179258.971	0.0071258939917773914
687	18190646.936	0.003959798830389182
688	18203454.555	0.0019220552007202505
689	18219837.208	0.0007796197128093199
690	18237065.647	-0.0003420532873502673
691	18254271.433	0.0006000356362033021
692	18272613.087	0.0020754731626791184
693	18292879.749	0.002960546382470554
694	18311099.205	0.0012070127638246558
695	18331647.601	0.0040869106912613164
696	18359451.344	-0.0009495164976003419
697	18375343.188	0.003685974613829586
698	18388870.205	0.005596399655511201
699	18405054.803	0.0030320501205423895
700	18422949.586	0.006042724705781051
701	18440843.251	-3.3384727113185326e-05
702	18458068.06	0.0022787419193576095
703	18474155.106	-0.0030182873295393005
704	18499624.104	-0.0011873940004335922
705	18541710.893	-0.002926960778485911
706	18565767.202	0.001597659475120202
707	18584308.543	-0.004742208150133947
708	18601007.506	-0.005203427291233758
709	18619574.37	-0.00024116212045361814
710	18645538.981	0.003920182532899697
711	18668823.735	0.00022924758357391296
712	18683681.138	0.0009113185801861021
713	18700192.499	-0.0010073691846076143
714	18714446.252	-0.0007003922657920495
715	18731510.477	0.0013791619751965744
716	18754694.892	0.0026216309772026988
717	18776090.608	-0.00041763030718666065
718	18793050.679	-0.004201051611505358
719	18808639.16	-0.001428433476149823
720	18822822.4	-0.0033808318866620805
721	18841546.321	-0.00019436312250905427
722	18856543.734	0.0022840510292676734
723	18875262.237	-0.0009403217120470919
724	18891686.976	6.87222505007998e-05
725	18902906.403	0.0023217975694569846
726	18918358.7	-0.002303812048913772
727	18953213.732	0.0006266936153507161
728	18968897.417	0.0022308880846552523
729	18986476.933	0.0001997420749121168
730	19006645.553	0.007769723751778286
731	19029839.192	-0.0014837001994841704
732	19048780.178	0.0028677587784089846
733	19068403.155	0.005008492915984359
734	19091014.82	-0.0015120738438913226
735	19117047.383	0.002250461812592876
736	19144973.928	0.0011601705077031266
737	19166538.55	0.004908587826270002
738	19211549.903	0.00864989359678882
739	19225109.14	0.003637603242266292
740	19237731.053	0.002324880057132365
741	19251789.771	0.004739579142046107
742	19268353.335	0.015006145540499494
743	19283637.302	0.003070928296774
744	19301069.135	-0.010578246339694002
745	19319681.323	0.0001863271880586765
746	19335581.878	-0.008949316266710841
747	19356410.049	-0.0038861122770758403
748	19382465.546	-0.012167691896829095
749	19401358.371	-0.02104762025463876
750	19422870.224	-0.0047424705324956
751	19439277.937	-0.004700395280627568
752	19454909.408	0.0024026605652506406
753	19472917.012	0.0015211934148174318
754	19489469.997	0.004156077882602002
755	19504787.924	0.0022892502302264187
756	19518509.621	-0.008140343011027656
757	19531617.098	-0.010794473064224774
758	19545161.692	-0.004514359248849327
759	19556385.031	-0.0020332294092526315
760	19573073.567	-0.006657884116648962
761	19591511.258	-0.0025586485542263802
762	19609069.313	-0.006470571583811856
763	19624025.814	-0.0036856727391508474
764	19637006.797	-0.0026822784981965658
765	19651550.073	-0.0061706082026960155
766	19666075.475	-0.004360488156562484
767	19681335.565	0.0004179577121285614
768	19697864.703	-0.0073523097275762965
769	19715772.039	-0.002560585292954902
770	19732078.312	-0.006982111528191576
771	19747244.712	-0.0016659045621269
772	19761518.4	-0.0045562339442554904
773	19779851.189	-0.0038150341696908652
