WA-0009	Ghana	Madina	WGS_PL1	A2	VBS19059	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	3	30	ERS3041281	ERR3331561
WA-0009	Ghana	Madina	WGS_PL1	A2	VBS19059	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	4	30	ERS3041281	ERR3331597
WA-0010	Ghana	Madina	WGS_PL1	B2	VBS19060	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	5	24	ERS3041282	ERR3311829
WA-0010	Ghana	Madina	WGS_PL1	B2	VBS19060	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	6	24	ERS3041282	ERR3311865
WA-0010	Ghana	Madina	WGS_PL1	B2	VBS19060	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	7	24	ERS3041282	ERR3311901
WA-0011	Ghana	Madina	WGS_PL1	C2	VBS19061	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	7	6	ERS3041283	ERR3290444
WA-0011	Ghana	Madina	WGS_PL1	C2	VBS19061	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	8	6	ERS3041283	ERR3290480
WA-0011	Ghana	Madina	WGS_PL1	C2	VBS19061	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	1	6	ERS3041283	ERR3331465
WA-0012	Ghana	Madina	WGS_PL1	D2	VBS19062	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	1	25	ERS3041284	ERR3282705
WA-0012	Ghana	Madina	WGS_PL1	D2	VBS19062	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	2	25	ERS3041284	ERR3282741
WA-0012	Ghana	Madina	WGS_PL1	D2	VBS19062	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	3	25	ERS3041284	ERR3282777
WA-0013	Ghana	Madina	WGS_PL1	E2	VBS19063	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	2	16	ERS3041285	ERR3331511
WA-0013	Ghana	Madina	WGS_PL1	E2	VBS19063	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	3	16	ERS3041285	ERR3331547
WA-0013	Ghana	Madina	WGS_PL1	E2	VBS19063	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	4	16	ERS3041285	ERR3331583
WA-0014	Ghana	Madina	WGS_PL1	F2	VBS19064	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	2	4	ERS3041286	ERR3331499
WA-0014	Ghana	Madina	WGS_PL1	F2	VBS19064	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	3	4	ERS3041286	ERR3331535
WA-0014	Ghana	Madina	WGS_PL1	F2	VBS19064	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	4	4	ERS3041286	ERR3331571
WA-0015	Ghana	Madina	WGS_PL1	G2	VBS19065	11/01/2017	1244:VO-GH-YAWSON	WGS	29336	1	21	ERS3041287	ERR3331729
WA-0015	Ghana	Madina	WGS_PL1	G2	VBS19065	11/01/2017	1244:VO-GH-YAWSON	WGS	29336	2	21	ERS3041287	ERR3331753
WA-0015	Ghana	Madina	WGS_PL1	G2	VBS19065	11/01/2017	1244:VO-GH-YAWSON	WGS	29336	3	21	ERS3041287	ERR3331777
WA-0016	Ghana	Madina	WGS_PL1	H2	VBS19066	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	2	15	ERS3041288	ERR3331510
WA-0016	Ghana	Madina	WGS_PL1	H2	VBS19066	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	3	15	ERS3041288	ERR3331546
WA-0016	Ghana	Madina	WGS_PL1	H2	VBS19066	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	4	15	ERS3041288	ERR3331582
WA-0017	Ghana	Madina	WGS_PL1	A3	VBS19067	11/01/2017	1244:VO-GH-YAWSON	WGS	29072	6	36	ERS3041289	ERR3311625
WA-0017	Ghana	Madina	WGS_PL1	A3	VBS19067	11/01/2017	1244:VO-GH-YAWSON	WGS	29072	7	36	ERS3041289	ERR3311661
WA-0017	Ghana	Madina	WGS_PL1	A3	VBS19067	11/01/2017	1244:VO-GH-YAWSON	WGS	29072	8	36	ERS3041289	ERR3311697
WA-0018	Ghana	Madina	WGS_PL1	B3	VBS19068	11/01/2017	1244:VO-GH-YAWSON	WGS	29051	1	34	ERS3041290	ERR3290004
WA-0018	Ghana	Madina	WGS_PL1	B3	VBS19068	11/01/2017	1244:VO-GH-YAWSON	WGS	29051	2	34	ERS3041290	ERR3290040
WA-0018	Ghana	Madina	WGS_PL1	B3	VBS19068	11/01/2017	1244:VO-GH-YAWSON	WGS	29051	3	34	ERS3041290	ERR3290076
WA-0019	Ghana	Madina	WGS_PL1	C3	VBS19069	11/01/2017	1244:VO-GH-YAWSON	WGS	28996	1	26	ERS3041291	ERR3282598
WA-0019	Ghana	Madina	WGS_PL1	C3	VBS19069	11/01/2017	1244:VO-GH-YAWSON	WGS	28996	2	26	ERS3041291	ERR3282634
WA-0019	Ghana	Madina	WGS_PL1	C3	VBS19069	11/01/2017	1244:VO-GH-YAWSON	WGS	28996	3	26	ERS3041291	ERR3282670
WA-0020	Ghana	Madina	WGS_PL1	D3	VBS19070	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	5	14	ERS3041292	ERR3289876
WA-0020	Ghana	Madina	WGS_PL1	D3	VBS19070	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	6	14	ERS3041292	ERR3289912
WA-0020	Ghana	Madina	WGS_PL1	D3	VBS19070	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	7	14	ERS3041292	ERR3289948
WA-0021	Ghana	Madina	WGS_PL1	E3	VBS19071	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	4	14	ERS3041293	ERR3282802
WA-0021	Ghana	Madina	WGS_PL1	E3	VBS19071	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	5	14	ERS3041293	ERR3282838
WA-0021	Ghana	Madina	WGS_PL1	E3	VBS19071	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	6	14	ERS3041293	ERR3282874
WA-0022	Ghana	Madina	WGS_PL1	F3	VBS19072	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	5	2	ERS3041294	ERR3289864
WA-0022	Ghana	Madina	WGS_PL1	F3	VBS19072	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	6	2	ERS3041294	ERR3289900
WA-0022	Ghana	Madina	WGS_PL1	F3	VBS19072	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	7	2	ERS3041294	ERR3289936
WA-0023	Ghana	Madina	WGS_PL1	G3	VBS19073	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	5	10	ERS3041295	ERR3311815
WA-0023	Ghana	Madina	WGS_PL1	G3	VBS19073	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	6	10	ERS3041295	ERR3311851
WA-0023	Ghana	Madina	WGS_PL1	G3	VBS19073	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	7	10	ERS3041295	ERR3311887
WA-0024	Ghana	Madina	WGS_PL1	H3	VBS19074	11/01/2017	1244:VO-GH-YAWSON	WGS	29336	1	12	ERS3041296	ERR3331720
WA-0024	Ghana	Madina	WGS_PL1	H3	VBS19074	11/01/2017	1244:VO-GH-YAWSON	WGS	29336	2	12	ERS3041296	ERR3331744
WA-0024	Ghana	Madina	WGS_PL1	H3	VBS19074	11/01/2017	1244:VO-GH-YAWSON	WGS	29336	3	12	ERS3041296	ERR3331768
WA-0025	Ghana	Madina	WGS_PL1	A4	VBS19075	11/01/2017	1244:VO-GH-YAWSON	WGS	29051	4	32	ERS3041297	ERR3290110
WA-0025	Ghana	Madina	WGS_PL1	A4	VBS19075	11/01/2017	1244:VO-GH-YAWSON	WGS	29051	5	32	ERS3041297	ERR3290146
WA-0025	Ghana	Madina	WGS_PL1	A4	VBS19075	11/01/2017	1244:VO-GH-YAWSON	WGS	29051	6	32	ERS3041297	ERR3290182
WA-0026	Ghana	Madina	WGS_PL1	B4	VBS19076	11/01/2017	1244:VO-GH-YAWSON	WGS	29051	1	25	ERS3041298	ERR3289995
WA-0026	Ghana	Madina	WGS_PL1	B4	VBS19076	11/01/2017	1244:VO-GH-YAWSON	WGS	29051	2	25	ERS3041298	ERR3290031
WA-0026	Ghana	Madina	WGS_PL1	B4	VBS19076	11/01/2017	1244:VO-GH-YAWSON	WGS	29051	3	25	ERS3041298	ERR3290067
WA-0027	Ghana	Madina	WGS_PL1	C4	VBS19077	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	2	1	ERS3041299	ERR3331496
WA-0027	Ghana	Madina	WGS_PL1	C4	VBS19077	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	3	1	ERS3041299	ERR3331532
WA-0027	Ghana	Madina	WGS_PL1	C4	VBS19077	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	4	1	ERS3041299	ERR3331568
WA-0028	Ghana	Madina	WGS_PL1	D4	VBS19078	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	3	16	ERS3041300	ERR3290346
WA-0028	Ghana	Madina	WGS_PL1	D4	VBS19078	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	4	16	ERS3041300	ERR3290382
WA-0028	Ghana	Madina	WGS_PL1	D4	VBS19078	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	5	16	ERS3041300	ERR3290418
WA-0029	Ghana	Madina	WGS_PL1	E4	VBS19079	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	1	26	ERS3041301	ERR3282706
WA-0029	Ghana	Madina	WGS_PL1	E4	VBS19079	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	2	26	ERS3041301	ERR3282742
WA-0029	Ghana	Madina	WGS_PL1	E4	VBS19079	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	3	26	ERS3041301	ERR3282778
WA-0030	Ghana	Madina	WGS_PL1	F4	VBS19080	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	1	27	ERS3041302	ERR3290285
WA-0030	Ghana	Madina	WGS_PL1	F4	VBS19080	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	2	27	ERS3041302	ERR3290321
WA-0030	Ghana	Madina	WGS_PL1	F4	VBS19080	11/01/2017	1244:VO-GH-YAWSON	WGS	29072	2	27	ERS3041302	ERR3311472
WA-0031	Ghana	Madina	WGS_PL1	G4	VBS19081	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	2	25	ERS3041303	ERR3331520
WA-0031	Ghana	Madina	WGS_PL1	G4	VBS19081	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	3	25	ERS3041303	ERR3331556
WA-0031	Ghana	Madina	WGS_PL1	G4	VBS19081	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	4	25	ERS3041303	ERR3331592
WA-0032	Ghana	Madina	WGS_PL1	H4	VBS19082	11/01/2017	1244:VO-GH-YAWSON	WGS	29072	6	20	ERS3041304	ERR3311609
WA-0032	Ghana	Madina	WGS_PL1	H4	VBS19082	11/01/2017	1244:VO-GH-YAWSON	WGS	29072	7	20	ERS3041304	ERR3311645
WA-0032	Ghana	Madina	WGS_PL1	H4	VBS19082	11/01/2017	1244:VO-GH-YAWSON	WGS	29072	8	20	ERS3041304	ERR3311681
WA-0034	Ghana	Madina	WGS_PL1	B5	VBS19084	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	2	33	ERS3041305	ERR3311730
WA-0034	Ghana	Madina	WGS_PL1	B5	VBS19084	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	3	33	ERS3041305	ERR3311766
WA-0034	Ghana	Madina	WGS_PL1	B5	VBS19084	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	4	33	ERS3041305	ERR3311802
WA-0035	Ghana	Madina	WGS_PL1	C5	VBS19085	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	5	11	ERS3041306	ERR3289873
WA-0035	Ghana	Madina	WGS_PL1	C5	VBS19085	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	6	11	ERS3041306	ERR3289909
WA-0035	Ghana	Madina	WGS_PL1	C5	VBS19085	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	7	11	ERS3041306	ERR3289945
WA-0036	Ghana	Madina	WGS_PL1	D5	VBS19086	11/01/2017	1244:VO-GH-YAWSON	WGS	28777	3	22	ERS3041307	ERR3270009
WA-0036	Ghana	Madina	WGS_PL1	D5	VBS19086	11/01/2017	1244:VO-GH-YAWSON	WGS	28777	4	22	ERS3041307	ERR3270045
WA-0036	Ghana	Madina	WGS_PL1	D5	VBS19086	11/01/2017	1244:VO-GH-YAWSON	WGS	28777	5	22	ERS3041307	ERR3270081
WA-0037	Ghana	Madina	WGS_PL1	E5	VBS19087	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	7	21	ERS3041308	ERR3290459
WA-0037	Ghana	Madina	WGS_PL1	E5	VBS19087	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	8	21	ERS3041308	ERR3290495
WA-0037	Ghana	Madina	WGS_PL1	E5	VBS19087	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	1	21	ERS3041308	ERR3331480
WA-0038	Ghana	Madina	WGS_PL1	F5	VBS19088	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	7	22	ERS3041309	ERR3290460
WA-0038	Ghana	Madina	WGS_PL1	F5	VBS19088	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	8	22	ERS3041309	ERR3290496
WA-0038	Ghana	Madina	WGS_PL1	F5	VBS19088	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	1	22	ERS3041309	ERR3331481
WA-0039	Ghana	Madina	WGS_PL1	G5	VBS19089	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	5	6	ERS3041310	ERR3289868
WA-0039	Ghana	Madina	WGS_PL1	G5	VBS19089	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	6	6	ERS3041310	ERR3289904
WA-0039	Ghana	Madina	WGS_PL1	G5	VBS19089	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	7	6	ERS3041310	ERR3289940
WA-0040	Ghana	Madina	WGS_PL1	H5	VBS19090	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	2	3	ERS3041311	ERR3311700
WA-0040	Ghana	Madina	WGS_PL1	H5	VBS19090	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	3	3	ERS3041311	ERR3311736
WA-0040	Ghana	Madina	WGS_PL1	H5	VBS19090	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	4	3	ERS3041311	ERR3311772
WA-0041	Ghana	Madina	WGS_PL1	A6	VBS19091	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	5	15	ERS3041312	ERR3311820
WA-0041	Ghana	Madina	WGS_PL1	A6	VBS19091	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	6	15	ERS3041312	ERR3311856
WA-0041	Ghana	Madina	WGS_PL1	A6	VBS19091	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	7	15	ERS3041312	ERR3311892
WA-0042	Ghana	Madina	WGS_PL1	B6	VBS19092	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	2	10	ERS3041313	ERR3311707
WA-0042	Ghana	Madina	WGS_PL1	B6	VBS19092	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	3	10	ERS3041313	ERR3311743
WA-0042	Ghana	Madina	WGS_PL1	B6	VBS19092	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	4	10	ERS3041313	ERR3311779
WA-0043	Ghana	Madina	WGS_PL1	C6	VBS19093	11/01/2017	1244:VO-GH-YAWSON	WGS	28779	1	22	ERS3041314	ERR3270117
WA-0043	Ghana	Madina	WGS_PL1	C6	VBS19093	11/01/2017	1244:VO-GH-YAWSON	WGS	28779	2	22	ERS3041314	ERR3270153
WA-0043	Ghana	Madina	WGS_PL1	C6	VBS19093	11/01/2017	1244:VO-GH-YAWSON	WGS	28832	5	22	ERS3041314	ERR3270297
WA-0044	Ghana	Madina	WGS_PL1	D6	VBS19094	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	2	8	ERS3041315	ERR3289762
WA-0044	Ghana	Madina	WGS_PL1	D6	VBS19094	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	3	8	ERS3041315	ERR3289798
WA-0044	Ghana	Madina	WGS_PL1	D6	VBS19094	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	4	8	ERS3041315	ERR3289834
WA-0045	Ghana	Madina	WGS_PL1	E6	VBS19095	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	1	10	ERS3041316	ERR3282690
WA-0045	Ghana	Madina	WGS_PL1	E6	VBS19095	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	2	10	ERS3041316	ERR3282726
WA-0045	Ghana	Madina	WGS_PL1	E6	VBS19095	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	3	10	ERS3041316	ERR3282762
WA-0046	Ghana	Madina	WGS_PL1	F6	VBS19096	11/01/2017	1244:VO-GH-YAWSON	WGS	29051	7	25	ERS3041317	ERR3290211
WA-0046	Ghana	Madina	WGS_PL1	F6	VBS19096	11/01/2017	1244:VO-GH-YAWSON	WGS	29051	8	25	ERS3041317	ERR3290247
WA-0046	Ghana	Madina	WGS_PL1	F6	VBS19096	11/01/2017	1244:VO-GH-YAWSON	WGS	29072	1	25	ERS3041317	ERR3311434
WA-0047	Ghana	Madina	WGS_PL1	G6	VBS19097	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	2	23	ERS3041318	ERR3331518
WA-0047	Ghana	Madina	WGS_PL1	G6	VBS19097	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	3	23	ERS3041318	ERR3331554
WA-0047	Ghana	Madina	WGS_PL1	G6	VBS19097	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	4	23	ERS3041318	ERR3331590
WA-0048	Ghana	Madina	WGS_PL1	H6	VBS19098	11/01/2017	1244:VO-GH-YAWSON	WGS	28996	1	27	ERS3041319	ERR3282599
WA-0048	Ghana	Madina	WGS_PL1	H6	VBS19098	11/01/2017	1244:VO-GH-YAWSON	WGS	28996	2	27	ERS3041319	ERR3282635
WA-0048	Ghana	Madina	WGS_PL1	H6	VBS19098	11/01/2017	1244:VO-GH-YAWSON	WGS	28996	3	27	ERS3041319	ERR3282671
WA-0049	Ghana	Madina	WGS_PL1	A7	VBS19099	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	1	12	ERS3041320	ERR3282692
WA-0049	Ghana	Madina	WGS_PL1	A7	VBS19099	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	2	12	ERS3041320	ERR3282728
WA-0049	Ghana	Madina	WGS_PL1	A7	VBS19099	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	3	12	ERS3041320	ERR3282764
WA-0050	Ghana	Madina	WGS_PL1	B7	VBS19100	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	2	6	ERS3041321	ERR3331501
WA-0050	Ghana	Madina	WGS_PL1	B7	VBS19100	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	3	6	ERS3041321	ERR3331537
WA-0050	Ghana	Madina	WGS_PL1	B7	VBS19100	11/01/2017	1244:VO-GH-YAWSON	WGS	29335	4	6	ERS3041321	ERR3331573
WA-0051	Ghana	Madina	WGS_PL1	C7	VBS19101	11/01/2017	1244:VO-GH-YAWSON	WGS	28777	3	13	ERS3041322	ERR3270000
WA-0051	Ghana	Madina	WGS_PL1	C7	VBS19101	11/01/2017	1244:VO-GH-YAWSON	WGS	28777	4	13	ERS3041322	ERR3270036
WA-0051	Ghana	Madina	WGS_PL1	C7	VBS19101	11/01/2017	1244:VO-GH-YAWSON	WGS	28777	5	13	ERS3041322	ERR3270072
WA-0052	Ghana	Madina	WGS_PL1	D7	VBS19102	11/01/2017	1244:VO-GH-YAWSON	WGS	28777	1	35	ERS3041323	ERR3269950
WA-0052	Ghana	Madina	WGS_PL1	D7	VBS19102	11/01/2017	1244:VO-GH-YAWSON	WGS	28777	2	35	ERS3041323	ERR3269986
WA-0052	Ghana	Madina	WGS_PL1	D7	VBS19102	11/01/2017	1244:VO-GH-YAWSON	WGS	29136	2	35	ERS3041323	ERR3311948
WA-0053	Ghana	Madina	WGS_PL1	E7	VBS19103	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	1	30	ERS3041324	ERR3290288
WA-0053	Ghana	Madina	WGS_PL1	E7	VBS19103	11/01/2017	1244:VO-GH-YAWSON	WGS	29052	2	30	ERS3041324	ERR3290324
WA-0053	Ghana	Madina	WGS_PL1	E7	VBS19103	11/01/2017	1244:VO-GH-YAWSON	WGS	29072	2	30	ERS3041324	ERR3311475
WA-0054	Ghana	Madina	WGS_PL1	F7	VBS19104	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	5	26	ERS3041325	ERR3289888
WA-0054	Ghana	Madina	WGS_PL1	F7	VBS19104	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	6	26	ERS3041325	ERR3289924
WA-0054	Ghana	Madina	WGS_PL1	F7	VBS19104	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	7	26	ERS3041325	ERR3289960
WA-0055	Ghana	Madina	WGS_PL1	G7	VBS19105	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	4	17	ERS3041326	ERR3282805
WA-0055	Ghana	Madina	WGS_PL1	G7	VBS19105	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	5	17	ERS3041326	ERR3282841
WA-0055	Ghana	Madina	WGS_PL1	G7	VBS19105	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	6	17	ERS3041326	ERR3282877
WA-0056	Ghana	Madina	WGS_PL1	H7	VBS19106	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	1	9	ERS3041327	ERR3282689
WA-0056	Ghana	Madina	WGS_PL1	H7	VBS19106	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	2	9	ERS3041327	ERR3282725
WA-0056	Ghana	Madina	WGS_PL1	H7	VBS19106	11/01/2017	1244:VO-GH-YAWSON	WGS	29008	3	9	ERS3041327	ERR3282761
WA-0057	Ghana	Madina	WGS_PL1	A8	VBS19107	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	2	5	ERS3041328	ERR3311702
WA-0057	Ghana	Madina	WGS_PL1	A8	VBS19107	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	3	5	ERS3041328	ERR3311738
WA-0057	Ghana	Madina	WGS_PL1	A8	VBS19107	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	4	5	ERS3041328	ERR3311774
WA-0058	Ghana	Madina	WGS_PL1	B8	VBS19108	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	5	10	ERS3041329	ERR3289872
WA-0058	Ghana	Madina	WGS_PL1	B8	VBS19108	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	6	10	ERS3041329	ERR3289908
WA-0058	Ghana	Madina	WGS_PL1	B8	VBS19108	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	7	10	ERS3041329	ERR3289944
WA-0059	Ghana	Madina	WGS_PL1	C8	VBS19109	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	2	15	ERS3041330	ERR3311712
WA-0059	Ghana	Madina	WGS_PL1	C8	VBS19109	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	3	15	ERS3041330	ERR3311748
WA-0059	Ghana	Madina	WGS_PL1	C8	VBS19109	11/01/2017	1244:VO-GH-YAWSON	WGS	29105	4	15	ERS3041330	ERR3311784
WA-0060	Ghana	Madina	WGS_PL1	D8	VBS19110	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	2	1	ERS3041331	ERR3289755
WA-0060	Ghana	Madina	WGS_PL1	D8	VBS19110	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	3	1	ERS3041331	ERR3289791
WA-0060	Ghana	Madina	WGS_PL1	D8	VBS19110	11/01/2017	1244:VO-GH-YAWSON	WGS	29050	4	1	ERS3041331	ERR3289827
