window	window.chrom	window.pos	moving.Fst	hmm.output
140	2L	9653040	0.00167254678984616	0
141	2L	9675968	0.000680511503838878	0
142	2L	9728519	0.00241886263946055	0
143	2L	9758452	0.00268987830051755	0
144	2L	9789575	-0.000256709923839018	0
145	2L	9821853	-0.000826641195511727	0
146	2L	9849560	-0.00151445368331676	0
147	2L	9879676	-0.00183889990887977	0
148	2L	9901862	-0.000391128253708028	0
149	2L	9932406	-0.000753315753134894	0
150	2L	9955700	0.000394740438840071	0
151	2L	9979732	0.00274858624140478	0
152	2L	10002226	0.00218135019040345	0
153	2L	10023504	0.0041788041154542	0
154	2L	10047914	0.00254447406125921	0
155	2L	10072330	0.00756613144639022	0
156	2L	10094907	0.00233672269964952	0
157	2L	10117610	0.00400057576291939	0
158	2L	10158921	0.00723436499024959	0
159	2L	10207030	0.0146463704159137	0
160	2L	10236819	0.010390913428989	0
161	2L	10261521	0.0105450323584208	0
162	2L	10288516	0.0116082227391114	0
163	2L	10316857	0.00695949906851153	0
164	2L	10346300	0.00956701609289665	0
165	2L	10384889	0.00552425256069834	0
166	2L	10407334	0.00778706883745177	0
167	2L	10438150	0.0105537614598676	0
168	2L	10459392	0.00376199482314389	0
169	2L	10487874	0.0137443709459215	0
170	2L	10511273	0.0119179358326943	0
171	2L	10544918	0.0122531442184886	0
172	2L	10568357	0.00410479901051607	0
173	2L	10603489	0.00571538009085087	0
174	2L	10630144	0.00612049971873786	0
175	2L	10651687	0.00541663547459622	0
176	2L	10674146	0.00590428015248833	0
177	2L	10695111	0.00932498681668039	0
178	2L	10725589	0.00131627805508876	0
179	2L	10750561	0.00793405523499439	0
180	2L	10772860	0.00942519740817876	0
181	2L	10799845	0.00549281579105466	0
182	2L	10830811	0.00376249091752667	0
183	2L	10853695	0.00998489789164411	0
184	2L	10875398	0.00739238902714169	0
185	2L	10897538	0.00435099588662552	0
186	2L	10923406	0.000936042587770534	0
187	2L	10951089	0.00213135824902368	0
188	2L	10990200	0.00588367760346341	0
189	2L	11019519	0.000692224645452692	0
190	2L	11043126	0.00605684060823122	0
191	2L	11073857	0.00558941666583419	0
192	2L	11110615	0.00668453166987094	0
193	2L	11138741	0.0136624562244368	0
194	2L	11166481	0.0147063272241335	0
195	2L	11190947	0.00565961820202395	0
196	2L	11219611	0.00709848696437824	0
197	2L	11251365	0.00931527134518113	0
198	2L	11287924	0.00827451516427387	0
199	2L	11315053	0.00362324020751101	0
200	2L	11345303	0.00702398147104123	0
201	2L	11377361	0.00947590169227793	0
202	2L	11401937	0.00495819834450211	0
203	2L	11451123	0.00714692664585104	0
204	2L	11489326	0.0157317220228453	0
205	2L	11525503	0.0158479999370822	0
206	2L	11558689	0.00918171750162114	0
207	2L	11607723	0.00890464592214797	0
208	2L	11637735	0.0158556999477405	0
209	2L	11668399	0.00760222741209797	0
210	2L	11694829	0.0112221987638377	0
211	2L	11716260	0.00411416605183804	0
212	2L	11740650	0.00878137097256025	0
213	2L	11765657	0.00393560766452065	0
214	2L	11789860	0.00704664441606507	0
215	2L	11812318	0.00722332666006486	0
216	2L	11832382	0.0106627929270044	0
217	2L	11859940	0.00437638893837038	0
218	2L	11885879	0.008374866036988	0
219	2L	11910884	0.00517678412979891	0
220	2L	11935681	0.0034870852293026	0
221	2L	11961585	0.00579161425257161	0
222	2L	11990146	0.00588587579344467	0
223	2L	12019806	0.00737743485931189	0
224	2L	12049390	0.00407095465835086	0
225	2L	12079580	0.00365455329929624	0
226	2L	12127189	0.00687009974239059	0
227	2L	12153775	-0.000741581373750079	0
228	2L	12185656	-0.000574885340776605	0
229	2L	12211627	0.00664474119212534	0
230	2L	12236665	0.00893617627156845	0
231	2L	12262661	0.0133501260604989	0
232	2L	12287892	0.00329925474479372	0
233	2L	12320238	0.00652944660683926	0
234	2L	12351454	0.00969478848755179	0
235	2L	12375791	0.010975607820449	0
236	2L	12412555	0.00661573881785095	0
237	2L	12442378	0.0152994052903074	0
238	2L	12480183	0.0124309967339145	0
239	2L	12515702	0.00213944935665212	0
240	2L	12545526	0.00113506571186072	0
241	2L	12572380	-0.00184510170863754	0
242	2L	12593607	2.03360141353915e-05	0
243	2L	12619180	-0.000978058889960346	0
244	2L	12643558	-0.00116488104715034	0
245	2L	12665861	-0.0030769130484089	0
246	2L	12686832	-0.00190976989211984	0
247	2L	12718413	0.00123450072847803	0
248	2L	12741910	-0.0023214882606681	0
249	2L	12761016	-0.00306082967388848	0
250	2L	12786155	-0.0040772626876184	0
251	2L	12811047	0.000406922295223055	0
252	2L	12835181	-4.84449500090019e-05	0
253	2L	12876280	0.00479133451557596	0
254	2L	12903269	0.00793340367796895	0
255	2L	12935845	0.00541401280704116	0
256	2L	12981185	0.0110518303956771	0
257	2L	13044379	0.010735010456681	0
258	2L	13088771	0.00718691219552228	0
259	2L	13123599	0.000126103061597247	0
260	2L	13162059	0.00622669091877239	0
261	2L	13209449	0.00313552613125415	0
262	2L	13270480	0.00128877497776404	0
263	2L	13325841	-0.00138880257592412	0
264	2L	13455103	-0.00567819013042944	0
265	2L	13534049	-0.00633768714504576	0
266	2L	13586165	-0.00715011153634469	0
267	2L	13628073	-0.0089275240116028	0
268	2L	13669927	-0.00432415160922168	0
269	2L	13738760	-0.00470226244197407	0
270	2L	13816166	0.022573136016779	0
271	2L	13876850	0.00589569352776994	0
272	2L	13964237	-0.00180168822323909	0
273	2L	13999854	0.00329232373392582	0
274	2L	14028078	-0.00413120862158282	0
275	2L	14077164	-0.00296564936231722	0
276	2L	14102976	-0.00314418604166445	0
277	2L	14132263	-0.00327467600020721	0
278	2L	14155722	-0.00331274715617675	0
279	2L	14189990	-0.00178954249256099	0
280	2L	14219390	-0.000594071561166421	0
281	2L	14268724	-0.00367611442396272	0
282	2L	14294110	-0.00465191343400485	0
283	2L	14327707	-0.00622175659324437	0
284	2L	14359877	-0.00357434750124723	0
285	2L	14387962	-0.00425998951119973	0
286	2L	14411639	8.64380278246304e-07	0
287	2L	14433067	5.96570008390139e-05	0
288	2L	14466286	0.00347023777235928	0
289	2L	14495978	0.00408729300667609	0
290	2L	14523428	0.00775304453497626	0
291	2L	14557450	0.0075521494351167	0
292	2L	14584792	0.0131081766418162	0
293	2L	14613997	0.0117021943329329	0
294	2L	14635654	0.00878005593323262	0
295	2L	14659842	0.00325450061459872	0
296	2L	14685023	-0.000767566722860719	0
297	2L	14705158	-0.00320223275214902	0
298	2L	14733900	-0.0019682425264137	0
299	2L	14758238	-0.00578733938921568	0
300	2L	14782884	-0.00379644302149018	0
301	2L	14807315	-0.00260225593394772	0
302	2L	14835990	-0.00100712134318541	0
303	2L	14859909	-0.00145796031739078	0
304	2L	14884857	-0.00174327271571283	0
305	2L	14908330	0.000514352938137262	0
306	2L	14929770	5.95856181116626e-06	0
307	2L	14975598	-3.87351890169245e-05	0
308	2L	15001773	0.00144836452745569	0
309	2L	15019304	0.00921007344048971	0
310	2L	15043443	0.00317111921917405	0
311	2L	15065363	0.00210515385331005	0
312	2L	15090595	-0.000565309600021168	0
313	2L	15114050	0.00718798943675516	0
314	2L	15141654	0.00397579114928472	0
315	2L	15172960	0.00282362961166269	0
316	2L	15202107	0.000989302096662761	0
317	2L	15222491	0.000716210589628311	0
318	2L	15242976	0.00361145819187413	0
319	2L	15264236	0.00159492982830346	0
320	2L	15286178	-0.000791188060833084	0
321	2L	15305068	-0.000413425788485067	0
322	2L	15326410	0.0015719553496735	0
323	2L	15349843	-0.00348374259818376	0
324	2L	15372798	-0.00411595604048853	0
325	2L	15395767	-0.00456291485230385	0
326	2L	15417654	-0.00215959020071191	0
327	2L	15441416	-0.00439844197962967	0
328	2L	15477276	-0.00602307852582457	0
329	2L	15501811	-0.00298887523644792	0
330	2L	15524271	0.00188781295046268	0
331	2L	15549440	0.000629426968762674	0
332	2L	15573092	-0.000684014309306567	0
333	2L	15598125	0.00787560158377714	0
334	2L	15626027	0.0114703584578704	0
335	2L	15653799	0.00632988217486049	0
336	2L	15675354	-0.000856506899862886	0
337	2L	15699836	0.00206140446199559	0
338	2L	15721845	0.00824956222528534	0
339	2L	15742889	0.00539385171771464	0
340	2L	15768366	0.0022037546483408	0
341	2L	15797324	0.00550608960953715	0
342	2L	15828234	0.000558342606788996	0
343	2L	15849234	0.00104314935697419	0
344	2L	15881602	0.00845103676275358	0
345	2L	15910908	0.00715365006000385	0
346	2L	15937376	0.0109890803208847	0
347	2L	15962215	0.00284782449213696	0
348	2L	15992609	0.00298410503139145	0
349	2L	16012216	0.00575840316201527	0
350	2L	16037257	0.00311004085176242	0
351	2L	16074742	0.00624330698770889	0
352	2L	16148370	0.00521305018530806	0
353	2L	16168584	0.00227963421487088	0
354	2L	16195730	0.00690051462630578	0
355	2L	16218596	0.000101282795382838	0
356	2L	16246528	0.00301292448079933	0
357	2L	16269780	0.00254785162043443	0
358	2L	16305192	0.00669831417754539	0
359	2L	16326608	0.000844206588550791	0
360	2L	16354995	0.00315326489130845	0
361	2L	16376598	0.00321712275332245	0
362	2L	16400720	0.00528911360948072	0
363	2L	16424076	0.00413820260337069	0
364	2L	16440914	0.00393297184631204	0
365	2L	16458264	0.00507088198133215	0
366	2L	16477290	0.000733859185697338	0
367	2L	16501750	0.00135745152022796	0
368	2L	16526444	-0.000438184998186456	0
369	2L	16548922	0.00152040015274919	0
370	2L	16571843	-0.00292295478880706	0
371	2L	16589255	-0.00122076263435479	0
372	2L	16607786	-0.000895763668387091	0
373	2L	16633392	0.00343795905952275	0
374	2L	16655553	0.00651888692536025	0
375	2L	16683757	0.00664051836086826	0
376	2L	16708517	0.00456470422032556	0
377	2L	16728457	0.011495497825952	0
378	2L	16746965	0.00634027525627896	0
379	2L	16769769	0.0046384445123815	0
380	2L	16789028	0.00560867308858292	0
381	2L	16808828	0.0034465097403588	0
382	2L	16833208	0.00833006503384572	0
383	2L	16860927	0.00360429383622427	0
384	2L	16891270	0.00294221054575066	0
385	2L	16913752	0.00836529859251801	0
386	2L	16940608	0.00645489901406601	0
387	2L	16964573	0.00779232788646435	0
388	2L	16987726	0.0144394564612286	0
389	2L	17011969	0.0156001703724974	0
390	2L	17053917	0.0140389936491873	0
391	2L	17077326	0.0133331689853057	0
392	2L	17113791	0.0134124748522903	0
393	2L	17139321	0.00935860011053574	0
394	2L	17163005	0.0162988341239877	0
395	2L	17184789	0.0189714965017894	0
396	2L	17213086	0.0123146481141651	0
397	2L	17243732	0.0104554513901709	0
398	2L	17269014	0.0149109015690078	0
399	2L	17292337	0.0117979656831607	0
400	2L	17316389	0.0105924292937265	0
401	2L	17341100	0.00583317138143235	0
402	2L	17374818	0.00565701394894155	0
403	2L	17407960	0.0079019462739385	0
404	2L	17432719	0.0149196952213374	0
405	2L	17463275	0.009726098330051	0
406	2L	17484535	0.0137772940498642	0
407	2L	17503646	0.00554494652498032	0
408	2L	17542873	0.00319122681153105	0
409	2L	17570845	0.00448174808513028	0
410	2L	17596904	0.00696220510795544	0
411	2L	17624955	0.00793639321210077	0
412	2L	17649117	0.00717657567003399	0
413	2L	17666663	0.00709579326787831	0
414	2L	17688859	-0.00269115558143595	0
415	2L	17710935	0.0029483696427763	0
416	2L	17729751	0.00278921918062486	0
417	2L	17754700	0.000811577146371904	0
418	2L	17784559	-0.00263096774572043	0
419	2L	17803322	-0.00177875553697645	0
420	2L	17827251	-0.000385336005985611	0
421	2L	17849483	-0.000379619633052905	0
422	2L	17884225	-0.00267913548784507	0
423	2L	17913248	-0.000801332597483367	0
424	2L	17933955	-0.0015329151688474	0
425	2L	17953281	-0.00256240620593309	0
426	2L	17981460	-0.000880895668955928	0
427	2L	18005514	0.000692868339211581	0
428	2L	18034183	0.00259876961013562	0
429	2L	18059147	0.00237022834345572	0
430	2L	18103679	0.0032282912736599	0
431	2L	18129308	0.00222110295255517	0
432	2L	18157645	0.0018068455510107	0
433	2L	18176817	0.00119378429939888	0
434	2L	18195113	0.00214675713343117	0
435	2L	18216905	0.00214129720300342	0
436	2L	18239793	0.00789582994922774	0
437	2L	18263248	0.0072830551014227	0
438	2L	18292376	0.00891353547135059	0
439	2L	18318681	0.00863714726594222	0
440	2L	18358211	0.00774789032693898	0
441	2L	18379502	0.00977329382209569	0
442	2L	18404225	0.00843733573582648	0
443	2L	18431390	0.00712643314764427	0
444	2L	18455375	0.0145920901663878	0
445	2L	18479658	0.00795981724691358	0
446	2L	18541691	0.00372342151290117	0
447	2L	18571131	0.00493612765321769	0
448	2L	18593028	0.00651728548678901	0
449	2L	18613428	0.00668715655914336	0
450	2L	18644315	0.00483244654625459	0
451	2L	18671148	0.00509659084825082	0
452	2L	18692173	0.0026421661731429	0
453	2L	18713848	-0.00226550273491271	0
454	2L	18738697	-0.00102103853285431	0
455	2L	18775550	-0.00237568407937338	0
456	2L	18801188	-0.00146555568908373	0
457	2L	18822913	-0.00116581658950103	0
458	2L	18847586	-0.00259286397436586	0
459	2L	18869578	-0.000510749970343641	0
460	2L	18893145	0.00084766205770445	0
461	2L	18914146	-0.00175074977896859	0
462	2L	18953435	-0.000872294118073815	0
463	2L	18971924	-0.00262467149887631	0
464	2L	18995868	-0.000868069061159276	0
465	2L	19025959	0.000820100579622171	0
466	2L	19049219	0.000419107965433496	0
467	2L	19070547	0.00215329828477134	0
468	2L	19098218	-0.000574818911778256	0
469	2L	19131925	0.00383690472539693	0
470	2L	19161861	0.00966457305526312	0
471	2L	19211642	0.00863212261424301	0
472	2L	19229429	0.00961997826130824	0
473	2L	19247166	0.00432277517304087	0
474	2L	19268368	0.00325558946444659	0
475	2L	19287019	0.00332217201767982	0
476	2L	19312765	0.00184944503138877	0
477	2L	19332214	0.0139954660043587	0
478	2L	19352893	-0.000907380904686641	0
479	2L	19384737	0.00579821433648689	0
480	2L	19408231	0.00735278128343034	0
481	2L	19431898	0.00364352307862145	0
482	2L	19452347	0.00266297673057622	0
483	2L	19474404	0.00351450187218886	0
484	2L	19496950	0.00421659399489763	0
485	2L	19515956	0.00205508626640339	0
486	2L	19535626	0.000585138521187193	0
487	2L	19554083	0.00115739626182952	0
488	2L	19582250	0.00132785034390464	0
489	2L	19606829	0.00162169933212409	0
490	2L	19628877	-0.000124462430128693	0
491	2L	19648918	-0.00233362100379786	0
492	2L	19669027	-0.00293854037880995	0
493	2L	19690671	-0.00117226503795136	0
494	2L	19716577	-0.00196409908689949	0
495	2L	19742268	0.00179002870918741	0
496	2L	19763435	-0.000838711472780144	0
497	2L	19789316	0.000417728962971808	0
498	2L	19808100	0.00191175135729436	0
499	2L	19825476	0.0020653211591707	0
500	2L	19844038	0.00156755412904559	0
501	2L	19859810	0.00050784559946849	0
502	2L	19878594	0.00162079164286352	0
503	2L	19898596	0.0052789613942873	0
504	2L	19916198	0.00301084964466768	0
505	2L	19938144	-0.000904039862848589	0
506	2L	19958459	-0.00107279692972198	0
507	2L	19982499	7.79707029842008e-08	0
508	2L	20005216	0.00428288165954236	0
509	2L	20021514	0.00485290534804435	0
510	2L	20048794	0.00711068497576861	0
511	2L	20068440	0.00429121521581621	0
512	2L	20086302	0.0148207287780999	0
513	2L	20108270	0.0129156578939394	0
514	2L	20131095	0.0210666931791965	0
515	2L	20149940	0.0208073453417322	0
516	2L	20177719	0.010675820363926	0
517	2L	20204272	0.0127232641550213	0
518	2L	20223506	0.0136417776331084	0
519	2L	20244169	0.00515722331582366	0
520	2L	20269336	0.00180039252579989	0
521	2L	20289495	-0.0014659835612716	0
522	2L	20310107	0.00204901134349792	0
523	2L	20343748	0.000487848070165949	0
524	2L	20375201	-0.000825944323617232	0
525	2L	20416462	-0.00200175697262231	0
526	2L	20443475	-0.00461471434515658	0
527	2L	20464153	0.000261652784374133	0
528	2L	20486613	0.00503427196661598	0
529	2L	20511251	0.00813499078382288	0
530	2L	20549007	0.0112333346375839	0
531	2L	20573714	0.0129332244617649	0.025
532	2L	20611864	0.0145548154023349	0.025
533	2L	20642365	0.0233108892507179	0.025
534	2L	20675760	0.016568646472955	0.025
535	2L	20709108	0.0181344348334246	0.025
536	2L	20735829	0.0163151781234445	0.025
537	2L	20761158	0.0175878886349417	0.025
538	2L	20814337	0.0129188879634347	0.025
539	2L	20836582	0.0125366607714097	0.025
540	2L	20863526	0.0136768075868688	0.025
541	2L	20883729	0.013529087721873	0.025
542	2L	20901916	0.0134594284698234	0.025
543	2L	20925378	0.0137331519515689	0.025
544	2L	20957360	0.0175825204105341	0.025
545	2L	20981445	0.0132223622029676	0.025
546	2L	21005889	0.0139562446707989	0.025
547	2L	21038645	0.0183508605314588	0.025
548	2L	21060166	0.0210798051686288	0.025
549	2L	21082098	0.0192739877953635	0.025
550	2L	21102298	0.0192550171237172	0.025
551	2L	21122806	0.0180051308511008	0.025
552	2L	21143547	0.0246225044143333	0.025
553	2L	21166789	0.0196276952735146	0.025
554	2L	21204041	0.0162595012459239	0.025
555	2L	21225807	0.0217893507390326	0.025
556	2L	21251130	0.0302759685862207	0.025
557	2L	21276067	0.0245237937364993	0.025
558	2L	21304253	0.0233793395426679	0.025
559	2L	21328431	0.0204937339419835	0.025
560	2L	21350098	0.0221668674304168	0.025
561	2L	21373451	0.020831728121043	0.025
562	2L	21399834	0.0200087479058676	0.025
563	2L	21425335	0.0214421325858385	0.025
564	2L	21446374	0.0275201182472112	0.025
565	2L	21467294	0.0239793222082067	0.025
566	2L	21494749	0.0205474946104713	0.025
567	2L	21518893	0.0215621560494692	0.025
568	2L	21542806	0.0236972044819597	0.025
569	2L	21564101	0.0210569612612109	0.025
570	2L	21591894	0.0162359694146123	0.025
571	2L	21618285	0.0143442673446821	0.025
572	2L	21639428	0.0106624926612735	0.025
573	2L	21662937	0.0162500930466169	0.025
574	2L	21690378	0.017447093005009	0.025
575	2L	21709770	0.0157930630993214	0.025
576	2L	21728016	0.015522753895059	0.025
577	2L	21747402	0.0147839402154929	0.025
578	2L	21771029	0.0110067802626481	0.025
579	2L	21794843	0.0161014477849058	0.025
580	2L	21831518	0.00900180162431867	0.025
581	2L	21854078	0.0114407458662516	0.025
582	2L	21871359	0.0133152713015032	0.025
583	2L	21890779	0.017812091523042	0.025
584	2L	21908296	0.0206248731582255	0.025
585	2L	21926058	0.0177455441669926	0.025
586	2L	21942229	0.0172859253615209	0.025
587	2L	21959734	0.0161160759605476	0.025
588	2L	21978902	0.0148101892475131	0.025
589	2L	22008909	0.0157026129250615	0.025
590	2L	22036091	0.00865370609877281	0.025
591	2L	22065518	0.00853620865585139	0.025
592	2L	22084663	0.00763140371692961	0.025
593	2L	22111499	0.0103835213220408	0.025
594	2L	22136007	0.0106139702605146	0.025
595	2L	22160138	0.0103625356474404	0.025
596	2L	22179779	0.0113568861648304	0.025
597	2L	22200516	0.0144162686667079	0.025
598	2L	22220494	0.0119561402257386	0.025
599	2L	22243849	0.0114492622513085	0.025
600	2L	22264044	0.0117032658906789	0.025
601	2L	22288581	0.0165419098277678	0.025
602	2L	22312810	0.0100623323905771	0.025
603	2L	22333152	0.0171772058821948	0.025
604	2L	22350037	0.0138468347892716	0.025
605	2L	22368548	0.0107382151257273	0.025
606	2L	22386776	0.00806955218006121	0.025
607	2L	22408196	0.00559134310178094	0.025
608	2L	22428445	0.00757941489136417	0.025
609	2L	22450626	0.0114374262558933	0.025
610	2L	22471847	0.00948821324922702	0.025
611	2L	22493640	0.0118477924767687	0.025
612	2L	22531135	0.0117459208844609	0.025
613	2L	22555590	0.0112659889198387	0.025
614	2L	22576934	0.0176930520626683	0.025
615	2L	22606495	0.0138003948727316	0.025
616	2L	22641683	0.0134439952981207	0.025
617	2L	22681645	0.00371764319790476	0.025
618	2L	22707866	0.0108494340814297	0.025
619	2L	22729271	0.0172950313784445	0.025
620	2L	22755004	0.0161744233065822	0.025
621	2L	22774850	0.0164584910809529	0.025
622	2L	22798349	0.0191086206723828	0.025
623	2L	22822340	0.0114533726213674	0.025
624	2L	22844824	0.010111291642049	0.025
625	2L	22866855	0.00966462263576049	0.025
626	2L	22889541	0.0125651546885216	0.025
627	2L	22908683	0.00860946633678493	0.025
628	2L	22929638	0.00976084272751827	0.025
629	2L	22952422	0.00627180448945021	0.025
630	2L	22973729	0.00730872407317757	0.025
631	2L	22992648	0.00432378972084038	0.025
632	2L	23010378	0.00596004178464125	0.025
633	2L	23031256	0.00632749225099886	0.025
634	2L	23054504	0.0106897444325329	0.025
635	2L	23081478	0.00806375169009787	0.025
636	2L	23106735	0.00979481893525086	0.025
637	2L	23131862	0.0117648503533764	0.025
638	2L	23161279	0.0105455301874882	0.025
639	2L	23185317	0.00907331850534135	0.025
640	2L	23216636	0.0105778700144364	0.025
641	2L	23239315	0.0140649311144967	0.025
642	2L	23262478	0.0172508117951416	0.025
643	2L	23283837	0.0173670334812547	0.025
644	2L	23306516	0.0149095802435904	0.025
645	2L	23328608	0.0181640995946107	0.025
646	2L	23360323	0.0179242041098068	0.025
647	2L	23380921	0.0140201575659751	0.025
648	2L	23400169	0.0159554515350385	0.025
649	2L	23419007	0.0170707904032694	0.025
650	2L	23443855	0.0118962615866804	0.025
651	2L	23467117	0.0124666077057055	0.025
652	2L	23496733	0.0120360497795262	0.025
653	2L	23532718	0.00779590065739356	0.025
654	2L	23556212	0.00747333723942564	0.025
655	2L	23578100	0.00926792527235082	0.025
656	2L	23604670	0.0126979238972194	0.025
657	2L	23633795	0.0109399439326133	0.025
658	2L	23660015	0.0266397488962861	0.025
659	2L	23688011	0.0256617932839528	0.025
660	2L	23716373	0.0243259052510865	0.025
661	2L	23739246	0.0201257684198599	0.025
662	2L	23762037	0.0161735793246387	0.025
663	2L	23785657	0.0151812855097229	0.025
664	2L	23811947	0.00381997373013226	0.025
665	2L	23836878	0.0131360370483444	0.025
666	2L	23864800	0.0163022117053837	0.025
667	2L	23893452	0.01862808612792	0.025
668	2L	23914541	0.0165018025468768	0.025
669	2L	23937460	0.0177712385767882	0.025
670	2L	23975901	0.0183255240659808	0.025
671	2L	23997579	0.0249412679974972	0.025
672	2L	24019732	0.023524514899386	0.025
673	2L	24044955	0.0106634790355582	0.025
674	2L	24073222	0.0177353780194952	0.025
675	2L	24101509	0.0233396462888763	0.025
