window	window.chrom	window.pos	moving.Fst	hmm.output
66	2L	6126400	0.00143217569089483	0
67	2L	6155525	0.00106418583284266	0
68	2L	6178414	0.000953976299202509	0
69	2L	6198231	-0.000401991733444413	0
70	2L	6230309	-0.001745637138012	0
71	2L	6255468	-0.00279560775339521	0
72	2L	6368960	-0.00214903923428803	0
73	2L	6401195	-0.00228438200453985	0
74	2L	6431519	-0.00127954344766768	0
75	2L	6456059	-0.00107908361307926	0
76	2L	6491390	-0.00110653285924525	0
77	2L	6530658	-0.00017439506515305	0
78	2L	6557527	-0.0024616089256839	0
79	2L	6613103	-0.00101136137066453	0
80	2L	6645505	-0.00181934172231645	0
81	2L	6677590	-0.00112437572973419	0
82	2L	6712918	0.00159759190245668	0
83	2L	6738000	-0.000558091994570767	0
84	2L	6765775	-0.00169600269469337	0
85	2L	6796579	-0.00288633070552216	0
86	2L	6824213	-0.00152085989995436	0
87	2L	6854257	0.000569097868701133	0
88	2L	6875570	-0.00147419677094939	0
89	2L	6903135	-0.00350852404730058	0
90	2L	6930324	-0.00416730813694857	0
91	2L	6949787	-0.00345558648637008	0
92	2L	6980640	-0.00391005568621449	0
93	2L	7020809	-7.01677623248628e-05	0
94	2L	7054140	-0.00284588594821965	0
95	2L	7087053	-0.00125621219508397	0
96	2L	7118452	-0.00256772360109664	0
97	2L	7183042	-0.00240481098622642	0
98	2L	7213640	-0.00228500269210443	0
99	2L	7242990	-0.00284289816243581	0
100	2L	7273732	-0.00223164697111279	0
101	2L	7305463	-0.00171364894724857	0
102	2L	7337800	-0.00190351948688584	0
103	2L	7427395	-0.00124493882811944	0
104	2L	7522109	-0.00189231054328801	0
105	2L	7550324	-0.00272945062828463	0
106	2L	7575419	-0.0023697232663674	0
107	2L	7607576	-0.00206559557019473	0
108	2L	7627477	-0.00243655681488409	0
109	2L	7653507	-0.00229034803951816	0
110	2L	7678657	-0.00232484358907611	0
111	2L	7700764	-0.00279713283341773	0
112	2L	7721350	-0.00293721147898437	0
113	2L	7756457	-0.00230482003593066	0
114	2L	7794377	-0.00182058981382413	0
115	2L	7820668	-0.00139572715123854	0
116	2L	7839904	-0.00105712238887269	0
117	2L	7867882	-0.00228226896150952	0
118	2L	7895652	-0.00294689475900969	0
119	2L	7921636	-0.003498208613045	0
120	2L	7942996	-0.00096710100891185	0
121	2L	7960274	-0.00135645413897114	0
122	2L	7979692	-0.00251320712805116	0
123	2L	8000028	-0.00305294221598591	0
124	2L	8023040	-0.00162587481888832	0
125	2L	8050545	-0.00229367800415875	0
126	2L	8066256	-0.00244540784612152	0
127	2L	8083800	-1.08727964312364e-05	0
128	2L	8106659	0.000739315868430522	0
129	2L	8133939	-0.00089952374009795	0
130	2L	8159276	7.21100739323846e-05	0
131	2L	8211295	-0.000921308757955637	0
132	2L	8234660	0.000214012515286286	0
133	2L	8265005	-0.000891608875970156	0
134	2L	8294948	-0.000234694759082079	0
135	2L	8319881	-0.000217715375155849	0
136	2L	8357681	-0.00011705035731263	0
137	2L	8598359	-0.000888981246042806	0
138	2L	8628501	-0.000628529549804459	0
139	2L	8657537	-0.000356410890132797	0
140	2L	8686883	-0.000651060976226391	0
141	2L	8710163	-0.00202456965515103	0
142	2L	8741518	-0.000861997871760976	0
143	2L	8773177	-0.00232723651227715	0
144	2L	8801088	-0.00283731452319404	0
145	2L	8845839	-0.00273883465889808	0
146	2L	8873016	-0.00185806423742114	0
147	2L	8903032	-0.00251658190452917	0
148	2L	8935919	-0.00245189631654715	0
149	2L	8959233	-0.00250891753367375	0
150	2L	8993649	-0.00294168432602745	0
151	2L	9012362	-0.00244818641309836	0
152	2L	9032762	-0.00189229439031225	0
153	2L	9062432	-0.00318419693632063	0
154	2L	9091025	-0.00175915047777803	0
155	2L	9157429	-0.00291642361948554	0
156	2L	9178233	-0.00207125893674796	0
157	2L	9205637	-0.00162018847971598	0
158	2L	9237976	-0.00279382463742675	0
159	2L	9311261	-0.00237584565954802	0
160	2L	9337763	-0.00185007462444697	0
161	2L	9373265	-0.00238963141698635	0
162	2L	9395096	0.000428183258284272	0
163	2L	9427139	-0.00334566167264241	0
164	2L	9449378	-0.00307690953934947	0
165	2L	9479160	-0.00315045009730444	0
166	2L	9504171	-0.00375333709640705	0
167	2L	9536801	-0.00313759417063277	0
168	2L	9560627	-0.00194248749547573	0
169	2L	9583904	-0.00264725992016046	0
170	2L	9610502	-0.00338562793992591	0
171	2L	9636908	-0.00254946604839489	0
172	2L	9662158	-0.00255638375879424	0
173	2L	9679308	-0.00226095605961705	0
174	2L	9720621	-0.00176950962612788	0
175	2L	9749437	-0.00300168987560828	0
176	2L	9774962	-0.00262933859327746	0
177	2L	9799442	0.00139297911656277	0
178	2L	9827159	-0.000666292754153164	0
179	2L	9854087	-0.0016722784082024	0
180	2L	9882821	-0.000150946273630131	0
181	2L	9902499	-0.000581767247422316	0
182	2L	9930304	-0.00260252207503421	0
183	2L	9953158	-0.00324951419738936	0
184	2L	9973881	-0.00147917897948164	0
185	2L	9995493	-0.00169293675795851	0
186	2L	10016388	-0.00328103302149041	0
187	2L	10036162	-0.00187698253904025	0
188	2L	10056673	-0.000195677941035304	0
189	2L	10074856	-0.00104174540517972	0
190	2L	10094993	-0.00158631692200705	0
191	2L	10114251	-0.00176522974215364	0
192	2L	10153454	-0.00223763107552584	0
193	2L	10193863	-0.00224321156936853	0
194	2L	10219562	-0.0025519468132685	0
195	2L	10240941	-0.00252960609129193	0
196	2L	10263036	-0.000845581551373806	0
197	2L	10281850	-0.00122675273791571	0
198	2L	10309199	-0.00128139133344729	0
199	2L	10327223	-0.00120168108495178	0
200	2L	10348284	-0.00246771203198624	0
201	2L	10371272	-0.00215264757877052	0
202	2L	10395831	-0.00394461724405176	0
203	2L	10414532	-0.00454402971818437	0
204	2L	10437244	-0.00153312723709205	0
205	2L	10454026	-0.00139819348060396	0
206	2L	10470844	-0.00247814361455498	0
207	2L	10490618	-0.00397113463434366	0
208	2L	10507472	-0.00295581839372015	0
209	2L	10534437	-0.00363364855561119	0
210	2L	10552828	-0.00327884610646187	0
211	2L	10572181	-0.00305459923793087	0
212	2L	10601758	-0.00290710970647503	0
213	2L	10622683	-0.00225623544413121	0
214	2L	10638610	-0.00271722619265746	0
215	2L	10656377	-0.00247804564645176	0
216	2L	10670604	-0.00365770341735611	0
217	2L	10687305	-0.00340144327747933	0
218	2L	10704845	-0.0043979762749455	0
219	2L	10726984	-0.0037167475394428	0
220	2L	10743662	-0.00459863469354756	0
221	2L	10761313	-0.00414379719299279	0
222	2L	10780053	-0.00332581260695629	0
223	2L	10796784	-0.00233727567323781	0
224	2L	10822706	-0.00283735145750949	0
225	2L	10841438	-0.00244454341700232	0
226	2L	10858836	-0.00468944525990839	0
227	2L	10877051	-0.00454018998578433	0
228	2L	10894710	-0.00357335695665325	0
229	2L	10910399	-0.00381545550113616	0
230	2L	10935930	-0.00384966584440563	0
231	2L	10970641	-0.00327518232911949	0
232	2L	10990486	-0.0028001453306148	0
233	2L	11014274	-0.00305653736340479	0
234	2L	11032281	-0.00305202163414266	0
235	2L	11057152	-0.00373016048414969	0
236	2L	11084848	-0.00229265808563271	0
237	2L	11112741	-0.00328293943984631	0
238	2L	11135697	-0.0032219463102368	0
239	2L	11155153	-0.00385815329994531	0
240	2L	11174825	-0.00176776645820669	0
241	2L	11194024	-0.00229477311244384	0
242	2L	11216281	-0.00260680884435911	0
243	2L	11238536	-0.00410607886134906	0
244	2L	11270209	-0.00100565162037663	0
245	2L	11297396	-0.00154088638198787	0
246	2L	11318580	-0.00378576194004175	0
247	2L	11339131	-0.00372042317709144	0
248	2L	11367208	-0.00172381274723473	0
249	2L	11388786	-0.00128597596530727	0
250	2L	11411679	-0.00166672777869282	0
251	2L	11452777	-0.00303850337828343	0
252	2L	11474595	-0.00259735439914086	0
253	2L	11506099	-0.00155812525645582	0
254	2L	11539254	-0.00221570373711594	0
255	2L	11572355	-0.0028399771949904	0
256	2L	11606866	-0.00443755122082481	0
257	2L	11631576	0.00079873132011184	0
258	2L	11657212	0.000454276437842872	0
259	2L	11679825	0.00192570253028465	0
260	2L	11700280	0.00564078418539669	0
261	2L	11720212	-0.000437629209875663	0
262	2L	11740620	-0.00166716141507625	0
263	2L	11759214	-7.5922490528492e-05	0
264	2L	11779813	-0.000671251727724867	0
265	2L	11797222	-0.000402509200634274	0
266	2L	11815648	-0.00121192123828306	0
267	2L	11834867	0.000390559176875082	0
268	2L	11859118	-0.000458761319151685	0
269	2L	11877750	0.00108887705403601	0
270	2L	11897778	0.000206541155155465	0
271	2L	11916521	0.00097190157143	0
272	2L	11936015	0.000151616065795733	0
273	2L	11955394	-0.00115516834878232	0
274	2L	11978671	-0.000497954671998139	0
275	2L	11998129	-0.0008149399368882	0
276	2L	12017943	0.00142437866019235	0
277	2L	12039887	-0.00176868166791662	0
278	2L	12060724	-0.00229832505957454	0
279	2L	12082467	-0.00125118129141015	0
280	2L	12120939	0.00284732403165095	0
281	2L	12141841	-0.00126920336402351	0
282	2L	12163773	0.00129028704719128	0
283	2L	12193096	0.00094553968742566	0
284	2L	12212247	-0.00131979823379071	0
285	2L	12231977	-0.00175290825942111	0
286	2L	12251229	-0.000173627306394904	0
287	2L	12270535	-0.000697598986745104	0
288	2L	12289892	0.000346790640437407	0
289	2L	12317170	-0.000310675386241484	0
290	2L	12341021	0.000667666667383356	0
291	2L	12363048	-0.000315083043703714	0
292	2L	12390437	-0.00196218871958263	0
293	2L	12417976	-0.00169182468697969	0
294	2L	12440354	0.00155842971061515	0
295	2L	12465124	-0.000662351132539046	0
296	2L	12489135	-0.00287726122348979	0
297	2L	12515540	-0.0027169238782838	0
298	2L	12540396	-0.0016477926790025	0
299	2L	12558526	-0.00171900213631412	0
300	2L	12579770	-0.0013578416174028	0
301	2L	12597182	-0.00448545965332611	0
302	2L	12617803	-0.00248257322187436	0
303	2L	12636763	0.000397261569977851	0
304	2L	12656675	0.00330300555506142	0
305	2L	12674960	9.86005533142285e-05	0
306	2L	12692978	-0.000527205193679628	0
307	2L	12719064	-0.00113109373390636	0
308	2L	12737659	-0.00124859400152786	0
309	2L	12755192	-0.00148161729577804	0
310	2L	12773356	-0.000837887841364888	0
311	2L	12795504	-0.00151637361501984	0
312	2L	12815784	-0.0029528179555867	0
313	2L	12831752	-0.00276229494287212	0
314	2L	12849498	-0.00243766515569303	0
315	2L	12885508	0.000713939701936905	0
316	2L	12906496	-0.000409035724605039	0
317	2L	12929900	0.000113852353571962	0
318	2L	12965951	0.00187906763110267	0
319	2L	12996681	-0.000731005751815141	0
320	2L	13044379	0.000949547365545085	0
321	2L	13075205	-0.00161811629918319	0
322	2L	13099039	-0.00184839020545229	0
323	2L	13126238	0.0013397018778718	0
324	2L	13153613	0.00243189696616007	0
325	2L	13182437	0.00165628917064897	0
326	2L	13225898	0.000537840044290159	0
327	2L	13257458	-0.00134776186294255	0
328	2L	13283689	-0.000243682445774913	0
329	2L	13306443	-0.000745212218257701	0
330	2L	13339565	-0.000786737270835386	0
331	2L	13386237	-0.000576452746084674	0
332	2L	13493361	-0.00137625280994347	0
333	2L	13518810	-0.00306622156766523	0
334	2L	13551710	-0.00179513866068085	0
335	2L	13579026	-0.00232769995417402	0
336	2L	13606105	-0.00174607151439304	0
337	2L	13626437	-0.000670772370069563	0
338	2L	13651468	-0.00193498402813726	0
339	2L	13671338	-0.00100844733470646	0
340	2L	13702009	-0.000397794941070135	0
341	2L	13726849	-0.000551126654864017	0
342	2L	13762635	-0.000223777085524956	0
343	2L	13788611	-0.00230423325515031	0
344	2L	13811114	-0.00238571512009822	0
345	2L	13832547	-0.00284400761449552	0
346	2L	13848815	-0.00168887569352158	0
347	2L	13870262	-0.000769577240542192	0
348	2L	13910771	-0.000850849055946214	0
349	2L	13953524	0.000327679768656609	0
350	2L	13972707	-0.000866644258385035	0
351	2L	13990747	0.000643852277241527	0
352	2L	14009818	-0.000747144642010833	0
353	2L	14024398	-0.00130241348175457	0
354	2L	14050575	0.00136557813501033	0
355	2L	14075166	2.29295074014554e-06	0
356	2L	14090436	-0.000756559835858471	0
357	2L	14108252	-0.00214781552576823	0
358	2L	14127697	-0.00134123476479754	0
359	2L	14144483	-0.00104563981910827	0
360	2L	14160242	0.000782766669089702	0
361	2L	14182890	0.000398418850786659	0
362	2L	14202428	-0.0010355393966782	0
363	2L	14222720	-0.00121952034107126	0
364	2L	14263245	-0.00234479157192382	0
365	2L	14283971	-0.00317012389995471	0
366	2L	14301679	-0.0032139859179749	0
367	2L	14325934	-0.00379691645649237	0
368	2L	14347702	-0.00337417620190703	0
369	2L	14368827	-0.00238313756227319	0
370	2L	14385614	-0.00337368751259617	0
371	2L	14401761	-0.00257105380782986	0
372	2L	14417768	-0.00146864163966884	0
373	2L	14432580	-0.00215964347371603	0
374	2L	14452457	-0.00259065141802883	0
375	2L	14473797	-0.00211719572673384	0
376	2L	14495755	0.00143754312036833	0
377	2L	14516802	-0.00026858565105133	0
378	2L	14538299	-0.00180842984036459	0
379	2L	14558748	0.000291709183942404	0
380	2L	14577001	0.00114498255887504	0
381	2L	14593322	-0.000930259065026672	0
382	2L	14615990	-0.000944577638730613	0
383	2L	14631113	-0.00111430100978755	0
384	2L	14647962	0.00046716161241029	0
385	2L	14666398	-0.00123239123736863	0
386	2L	14684985	-0.00147465669090231	0
387	2L	14698622	-0.00141194620093514	0
388	2L	14718496	-0.000422588369587322	0
389	2L	14739034	9.10067743055475e-05	0
390	2L	14756467	-0.000668585804995849	0
391	2L	14775210	-0.000896639535676637	0
392	2L	14789306	-0.0012752603082563	0
393	2L	14807509	0.00258780473865366	0
394	2L	14829039	-0.000656749536504677	0
395	2L	14845111	0.00195396925355293	0
396	2L	14861869	-0.00042082647458718	0
397	2L	14882745	-0.000317702344112148	0
398	2L	14900077	-0.000382758922850991	0
399	2L	14920857	-0.000460032833989224	0
400	2L	14955399	-0.00153885762591242	0
401	2L	14978002	-0.00274407622319288	0
402	2L	15000978	-0.00039108437228846	0
403	2L	15014409	-0.000385913848449182	0
404	2L	15028799	-0.00152206494375884	0
405	2L	15046368	-0.00207853861294459	0
406	2L	15060962	-0.00235628632318323	0
407	2L	15075587	-0.000121604422822216	0
408	2L	15095541	-0.000219169726164489	0
409	2L	15112728	-0.00255420640766344	0
410	2L	15133895	0.00112887226288557	0
411	2L	15161097	-0.000537663300421041	0
412	2L	15177248	-0.00137091068239069	0
413	2L	15200847	-0.000343528798059144	0
414	2L	15216512	-0.000148462714364045	0
415	2L	15229236	-0.000476762174820713	0
416	2L	15244534	-0.00100858254124203	0
417	2L	15260196	-0.000191155815820967	0
418	2L	15276512	-0.000661896904676291	0
419	2L	15292061	-0.000493749795302886	0
420	2L	15307165	-0.000635631283859993	0
421	2L	15323105	0.00118141099134263	0
422	2L	15337058	0.0010431555322777	0
423	2L	15360126	0.000166699186218514	0
424	2L	15374978	-0.00150658271392272	0
425	2L	15392311	-0.000834240704275929	0
426	2L	15411421	-0.00125989491843328	0
427	2L	15426667	-0.0020077091830381	0
428	2L	15455286	-0.00255093821999654	0
429	2L	15479709	-0.00320727354409922	0
430	2L	15498522	0.000156833622095671	0
431	2L	15515178	-0.00210878115456376	0
432	2L	15533729	-0.0020810567252381	0
433	2L	15552092	-0.000883846620806774	0
434	2L	15571302	0.00213911829612112	0
435	2L	15591372	-0.00168034872344392	0
436	2L	15612887	0.00175678071879897	0
437	2L	15633716	-0.000731756798613885	0
438	2L	15653945	0.000702929199830257	0
439	2L	15673249	0.000120611305548552	0
440	2L	15690640	3.48078528777656e-05	0
441	2L	15710698	0.00329535290906712	0
442	2L	15729622	0.00685919517049637	0
443	2L	15745249	0.00327935834972589	0
444	2L	15767944	0.00329619335236359	0
445	2L	15790386	0.00340545461241581	0
446	2L	15816448	0.00590792492881681	0
447	2L	15832839	0.00383727562421635	0
448	2L	15850048	0.000491390177452367	0
449	2L	15871894	0.00317375367751677	0
450	2L	15899992	0.00341565872853155	0
451	2L	15913343	-0.000281971902621154	0
452	2L	15930386	-0.00105719313760894	0
453	2L	15950448	-0.000242739403250046	0
454	2L	15974481	4.36450594645701e-05	0
455	2L	15994913	-0.0025790054849144	0
456	2L	16010810	-0.00250517021585191	0
457	2L	16030780	-0.00322861508075889	0
458	2L	16051391	-0.0021440706747414	0
459	2L	16084880	-0.00243000071099219	0
460	2L	16150940	1.40934275217886e-05	0
461	2L	16166029	-0.00140892554436137	0
462	2L	16188651	-0.00183448793030832	0
463	2L	16208754	-0.00253155920681207	0
464	2L	16230090	-0.00127386636742755	0
465	2L	16247875	-0.000753196241249584	0
466	2L	16268789	0.000376263968694824	0
467	2L	16301301	0.000449268885021816	0
468	2L	16316570	-0.000154300900118275	0
469	2L	16334133	0.00019576431901498	0
470	2L	16358179	0.00108238210475409	0
471	2L	16375338	0.00126492982116477	0
472	2L	16393808	0.000962144832601743	0
473	2L	16413042	0.000297176100204026	0
474	2L	16430011	-0.000644142125987581	0
475	2L	16444928	0.00199427976753348	0
476	2L	16458738	0.000239072089060556	0
477	2L	16477143	0.00282007858628666	0
478	2L	16498398	0.0018275674066927	0
479	2L	16519024	0.00233900395967901	0
480	2L	16540531	0.00363848800246348	0
481	2L	16557112	0.00306224125399357	0
482	2L	16577324	0.00418021838558967	0
483	2L	16590133	0.00361918264813479	0
484	2L	16605174	0.00621572858923947	0
485	2L	16626204	0.00248372183592283	0
486	2L	16647924	0.00346231273181141	0
487	2L	16664543	0.00372283464775384	0
488	2L	16689627	0.00363218737506819	0
489	2L	16714365	-3.37791971786709e-05	0
490	2L	16729232	0.00172417170734095	0
491	2L	16745185	0.000606762507976842	0
492	2L	16763683	0.00425513894278831	0
493	2L	16780767	0.00296736099790902	0
494	2L	16797575	0.00573460956877319	0
495	2L	16812912	0.00346415885665168	0
496	2L	16830649	0.00256426034694074	0
497	2L	16850376	0.00572710240074507	0
498	2L	16874376	0.00304887253160256	0
499	2L	16897329	0.00387902156691357	0
500	2L	16914116	0.00312026649759393	0
501	2L	16935144	0.00418629963197931	0
502	2L	16952887	0.0016294842729277	0
503	2L	16969624	0.00106967292475311	0
504	2L	16988366	0.00135145131099209	0
505	2L	17004008	0.00182469983844635	0
506	2L	17023213	0.00290413087298025	0
507	2L	17058490	0.00200692853256645	0
508	2L	17075224	0.0015995365538235	0
509	2L	17105900	0.00182328067017548	0
510	2L	17122829	0.000207341981178788	0
511	2L	17142497	0.00432835750167058	0
512	2L	17159381	0.00103236612869639	0
513	2L	17175924	0.000226149560065516	0
514	2L	17195315	0.000326860261914546	0
515	2L	17212294	0.0015928824199992	0
516	2L	17230497	0.000542429045517949	0
517	2L	17253400	-0.00140632259042156	0
518	2L	17269470	0.00112470330192073	0
519	2L	17286849	0.000151914877423751	0
520	2L	17303173	-2.52463184301686e-05	0
521	2L	17320187	0.00126668317667523	0
522	2L	17338946	-0.000880438472337622	0
523	2L	17365818	0.000509128349981543	0
524	2L	17387046	0.000960403075521436	0
525	2L	17409056	-0.000147086399833496	0
526	2L	17429181	0.000149026658507325	0
527	2L	17445301	0.00123805461430325	0
528	2L	17468055	0.00222525536130169	0
529	2L	17484071	0.000997524806773956	0
530	2L	17497423	0.00110060314329549	0
531	2L	17514517	0.0024364178055153	0
532	2L	17547573	0.000990195313850283	0
533	2L	17570357	0.00216469644858229	0
534	2L	17590317	0.000827189032279774	0
535	2L	17616148	0.000333078842945814	0
536	2L	17633552	0.000957991534876427	0
537	2L	17650741	0.00207788120481987	0
538	2L	17665407	0.000732076728449082	0
539	2L	17679054	-0.000679987936111999	0
540	2L	17695672	0.00194422751180733	0
541	2L	17714648	0.00264090382279055	0
542	2L	17728701	0.000656276316629064	0
543	2L	17743773	0.000405233360188251	0
544	2L	17767827	0.00226922713037362	0
545	2L	17787805	0.000337394876147816	0
546	2L	17803310	-0.000952155611094224	0
547	2L	17822190	0.00104639547345507	0
548	2L	17839176	0.000274126293862929	0
549	2L	17858477	0.000176046842019594	0
550	2L	17884732	-0.000652853047441249	0
551	2L	17909222	-0.000568091971425585	0
552	2L	17925043	-0.00138685980167779	0
553	2L	17940641	-0.00111357401945383	0
554	2L	17953926	-0.00225215811695137	0
555	2L	17973625	-0.00110191232423014	0
556	2L	17989507	-0.000486122213777302	0
557	2L	18008760	-0.000421575096764804	0
558	2L	18032044	-0.00120933172654335	0
559	2L	18049736	-0.0012231678355039	0
560	2L	18075227	0.000418242898121659	0
561	2L	18106087	6.53540807055664e-05	0
562	2L	18120767	-0.000406773541661302	0
563	2L	18141846	-0.00120528144642246	0
564	2L	18160644	0.000405978256692937	0
565	2L	18175907	-0.000131282718363658	0
566	2L	18189061	-0.000348866085344299	0
567	2L	18202806	-0.00086582301432867	0
568	2L	18223203	0.000380756716930253	0
569	2L	18239557	0.00111284555051799	0
570	2L	18259599	-0.00105830241705217	0
571	2L	18276241	0.000189666621251086	0
572	2L	18301476	0.00109258653749065	0
573	2L	18325277	-0.000115691522668274	0
574	2L	18356381	0.000337262131462891	0
575	2L	18374049	0.000969014600038147	0
576	2L	18390289	0.00368457153425275	0
577	2L	18409537	0.00104056940623032	0
578	2L	18429768	0.001058539411491	0
579	2L	18446143	-0.000112717287135964	0
580	2L	18465698	0.00308746976928496	0
581	2L	18482403	0.00112040825235078	0
582	2L	18529771	0.00268218202207927	0
583	2L	18561809	0.00409146967120069	0
584	2L	18580934	0.00108516232157265	0
585	2L	18600260	-0.00155829676846533	0
586	2L	18618098	0.00109315501010265	0
587	2L	18648049	-6.57443465588511e-06	0
588	2L	18672439	0.000979270520473255	0
589	2L	18687517	-3.74050181628636e-05	0
590	2L	18703771	0.00103217114874373	0
591	2L	18722317	-0.000546859134279468	0
592	2L	18740551	0.000116478632835842	0
593	2L	18772119	-0.000355645775161515	0
594	2L	18788581	-0.000197670265090932	0
595	2L	18807062	-0.00130301258627303	0
596	2L	18823184	-0.00133604315103859	0
597	2L	18844167	-0.00214909584265779	0
598	2L	18860033	0.00469531257535377	0
599	2L	18884121	0.000288485016992298	0
600	2L	18898352	0.000113597005242107	0
601	2L	18916264	0.000655712460477403	0
602	2L	18952846	-0.00216088631884449	0
603	2L	18968631	0.000154182886616529	0
604	2L	18986532	0.00043384240309618	0
605	2L	19002551	-0.000424931038904083	0
606	2L	19026384	0.00240033356961494	0
607	2L	19043147	1.72922244439777e-06	0
608	2L	19064304	-0.000150415565910791	0
609	2L	19085054	-0.00162833090399923	0
610	2L	19104928	-0.00363506011500201	0
611	2L	19139000	-0.00172374121820376	0
612	2L	19162175	0.00200808992993696	0
613	2L	19207703	-0.000608660998705355	0
614	2L	19224898	0.00215521440103444	0
615	2L	19238431	-0.00125837712468509	0
616	2L	19255317	0.00109746646136367	0
617	2L	19272423	0.000527576755181083	0
618	2L	19289019	0.00143356882811845	0
619	2L	19309879	1.5827326816695e-05	0
620	2L	19326141	0.00197676849441096	0
621	2L	19346879	0.00307593014782213	0
622	2L	19375404	0.00109051244008745	0
623	2L	19394298	-0.00130604650029778	0
624	2L	19416329	-0.000340665336748908	0
625	2L	19433618	0.00437527942445576	0
626	2L	19451739	0.00170957135536688	0
627	2L	19468776	0.00205595038911763	0
628	2L	19483193	0.00127939815419906	0
629	2L	19501127	0.00302352102564002	0
630	2L	19516586	0.000268359405521954	0
631	2L	19531662	0.00324249816669065	0
632	2L	19547370	0.00275656004934172	0
633	2L	19559890	-1.49195474570698e-05	0
634	2L	19584075	0.000166536199156328	0
635	2L	19602967	-0.000598371367003933	0
636	2L	19620816	-0.000666135251874113	0
637	2L	19635787	0.000449306938694704	0
638	2L	19651615	0.00113542683060354	0
639	2L	19667342	-0.000699527531063075	0
640	2L	19683481	0.00218908796751996	0
641	2L	19700283	0.00207936077668322	0
642	2L	19721641	0.000475794418139092	0
643	2L	19737647	-0.000131889786716598	0
644	2L	19754333	-0.00149809903525825	0
645	2L	19771463	-0.00283498426298576	0
646	2L	19789022	-0.00312154884395831	0
647	2L	19804095	-0.00229780778077919	0
648	2L	19820244	-0.00153935419832812	0
649	2L	19835421	-0.00101857090138192	0
650	2L	19850812	0.000106825057365721	0
651	2L	19865073	-0.00068378220076337	0
652	2L	19881506	0.000237481013242753	0
653	2L	19898733	0.000381394910683265	0
654	2L	19913242	-0.000900345709246539	0
655	2L	19930905	0.00102498705228772	0
656	2L	19947765	-0.000906421880149413	0
657	2L	19967375	-0.000568841434746173	0
658	2L	19986087	-0.00138402576402806	0
659	2L	20004786	2.90296707363696e-05	0
660	2L	20019201	0.00187463248844075	0
661	2L	20042186	-0.00010683697718192	0
662	2L	20057230	-0.000936961681579857	0
663	2L	20075142	-0.00136471446715007	0
664	2L	20090726	-0.000545408755890337	0
665	2L	20108314	-0.00253361452533444	0
666	2L	20125829	-0.00126022885407907	0
667	2L	20143442	0.000536920636470824	0
668	2L	20157611	-0.00153132960791127	0
669	2L	20185754	1.90921630938493e-05	0
670	2L	20204291	0.00190579457267416	0
671	2L	20218890	0.000897079165905186	0
672	2L	20236133	0.000975435204797381	0
673	2L	20251902	-0.00137882112006663	0
