window	window.chrom	window.pos	moving.Fst	hmm.output
288	2L	13721808	0.00264744668650101	0
289	2L	13764573	0.00240055910449679	0
290	2L	13793301	9.19284047615305e-05	0
291	2L	13817996	0.000955133709379053	0
292	2L	13837720	0.000251168869730013	0
293	2L	13857313	0.000269146578100835	0
294	2L	13881746	0.00103844324031405	0
295	2L	13948142	0.000694541731259532	0
296	2L	13968239	-0.000333339088514481	0
297	2L	13991069	-0.00167848706705981	0
298	2L	14011768	0.00524688249775555	0
299	2L	14029892	0.000369916290226046	0
300	2L	14060304	0.000163837580057322	0
301	2L	14085187	-0.000979206539444094	0
302	2L	14103921	0.00577744501041799	0
303	2L	14126561	0.000476842846677529	0
304	2L	14144374	0.00383886234585793	0
305	2L	14163982	0.0014159532058777	0
306	2L	14188385	0.00289057636944185	0
307	2L	14210974	-0.00147279046139993	0
308	2L	14233223	0.000558473106993195	0
309	2L	14276601	0.00306040905882232	0
310	2L	14294916	0.00430232656623514	0
311	2L	14320203	0.00488128155537393	0
312	2L	14341836	0.00205378837120456	0
313	2L	14366971	0.00113934045520084	0
314	2L	14385455	0.000270470394028339	0
315	2L	14403806	0.00142985544601671	0
316	2L	14419096	0.00147943951792118	0
317	2L	14436760	0.000538309626936181	0
318	2L	14459141	-0.000110123315540876	0
319	2L	14486216	0.0017346703347533	0
320	2L	14508115	-0.000159742839407809	0
321	2L	14530473	0.00651999066289181	0
322	2L	14552592	-0.000793930214808848	0
323	2L	14572767	-0.00220685310623526	0
324	2L	14592515	-0.00134846807261874	0
325	2L	14617292	-4.12486347943851e-06	0
326	2L	14636858	-0.00113480292345874	0
327	2L	14658705	-0.000693954143117054	0
328	2L	14681120	-3.35568515040565e-05	0
329	2L	14700506	0.000346874597018784	0
330	2L	14725583	-0.0012418550942221	0
331	2L	14749299	0.00204504862385156	0
332	2L	14773382	-0.00237688658598825	0
333	2L	14791268	-0.00194962774004438	0
334	2L	14814087	-0.00231981054129662	0
335	2L	14841318	0.000660237400472453	0
336	2L	14862487	-0.000261784838120724	0
337	2L	14888214	0.000861025567564744	0
338	2L	14911832	0.00180573347630399	0
339	2L	14935192	0.000822877636055897	0
340	2L	14982998	-0.000170613776343378	0
341	2L	15006107	0.00171852038013648	0
342	2L	15022674	0.00259714463036772	0
343	2L	15044185	0.0012187515516338	0
344	2L	15064349	0.000386970967817443	0
345	2L	15087863	8.46242457817558e-05	0
346	2L	15109713	0.00457425048429026	0
347	2L	15135727	0.00331774559464555	0
348	2L	15166854	0.000807298338297674	0
349	2L	15190175	0.00220875549226229	0
350	2L	15211632	0.000127230315493228	0
351	2L	15229105	-0.00132500655692702	0
352	2L	15247592	-0.0030125229762084	0
353	2L	15268508	-0.00262853054639558	0
354	2L	15288879	-0.00252471460458621	0
355	2L	15308110	-0.00201877597049157	0
356	2L	15327164	0.0004956742268533	0
357	2L	15348958	-0.00138884111590833	0
358	2L	15372727	-0.000881498328777064	0
359	2L	15394403	-0.00457061281937622	0
360	2L	15417652	-0.00518325793511496	0
361	2L	15439335	-0.00487103331618236	0
362	2L	15474145	-0.00540981399969048	0
363	2L	15500419	-0.0040006030645469	0
364	2L	15520387	-0.00203101118556114	0
365	2L	15543852	-0.00299518638537656	0
366	2L	15567839	-0.00333419613190659	0
367	2L	15590204	-0.00231670778745677	0
368	2L	15617719	-0.00201481785566431	0
369	2L	15644858	-0.00132703091731981	0
370	2L	15666468	-8.60694337508779e-05	0
371	2L	15685527	-0.00162065210668015	0
372	2L	15707692	-0.00140949818726787	0
373	2L	15727562	0.00147462049634047	0
374	2L	15744826	0.000569012781439122	0
375	2L	15771438	0.000627245137502211	0
376	2L	15797117	0.00162399983505026	0
377	2L	15823655	0.000769567705257068	0
378	2L	15843292	-0.00228318575917349	0
379	2L	15865038	0.00287516548296351	0
380	2L	15898813	0.000649229580897336	0
381	2L	15918886	0.00344663624460528	0
382	2L	15940106	0.0023808594875354	0
383	2L	15968116	0.00210962387576421	0
384	2L	15994663	0.00125964353636618	0
385	2L	16013022	0.00461747130807378	0
386	2L	16036213	0.00203326848490298	0
387	2L	16067664	-0.00271206984678995	0
388	2L	16143199	5.25747800904685e-05	0
389	2L	16163204	-0.00281085448854679	0
390	2L	16186743	-0.00340894442569564	0
391	2L	16210010	-0.00162071031304244	0
392	2L	16235101	-0.00330511549581008	0
393	2L	16259153	-0.00095430242538543	0
394	2L	16294099	-0.00347104384174389	0
395	2L	16313682	-0.00374106918572985	0
396	2L	16335394	-0.00197318027546316	0
397	2L	16363397	-0.00393761969418702	0
398	2L	16383195	-0.00301394692926828	0
399	2L	16406483	-0.00307062524342133	0
400	2L	16428044	-0.00317322409424468	0
401	2L	16446615	-0.00351773124867597	0
402	2L	16463179	-0.00129735706857076	0
403	2L	16486054	0.0022060337671635	0
404	2L	16511180	-0.00231968363010026	0
405	2L	16538673	-0.00273320024864955	0
406	2L	16560700	-0.00459774750837773	0
407	2L	16582870	-0.00255553717314101	0
408	2L	16598482	-0.00289651556853714	0
409	2L	16626248	-0.00396831764266995	0
410	2L	16651783	-0.00186181248995813	0
411	2L	16679094	-0.000676057479556692	0
412	2L	16705045	0.000557746867203105	0
413	2L	16727753	-0.00298037016165884	0
414	2L	16746011	0.00137956235936724	0
415	2L	16770046	0.00226152976294161	0
416	2L	16790452	0.000556371542944232	0
417	2L	16812392	0.000386707052771862	0
418	2L	16835693	0.000671681999064213	0
419	2L	16861929	-0.0020531059367222	0
420	2L	16890420	-0.00144052778182672	0
421	2L	16911526	-0.00157781937816688	0
422	2L	16936019	-0.00112845627576685	0
423	2L	16957831	0.000879448072966549	0
424	2L	16977263	0.0022615392794392	0
425	2L	16997585	0.000508238634705037	0
426	2L	17023198	0.00128959225896036	0
427	2L	17062402	0.00200041673190353	0
428	2L	17098145	0.00232474120935045	0
429	2L	17117116	0.000794667052583583	0
430	2L	17140401	0.00078126060305789	0
431	2L	17162071	2.76057969133788e-05	0
432	2L	17182087	0.00277499548871156	0
433	2L	17202827	-0.000914338526171399	0
434	2L	17226427	-0.00154297045415403	0
435	2L	17253133	-0.00300731423647237	0
436	2L	17272611	-0.00211945719434043	0
437	2L	17292474	0.00487226663830618	0
438	2L	17313551	0.000202717426206845	0
439	2L	17335009	0.00480980261414957	0
440	2L	17362949	0.00145675601761343	0
441	2L	17387280	0.0022444173751773	0
442	2L	17414461	0.00311644788229107	0
443	2L	17436383	-0.00460741387676203	0
444	2L	17463280	-0.00357957181460984	0
445	2L	17483096	-0.00323240665440381	0
446	2L	17499385	-0.00324685532497398	0
447	2L	17524474	-0.0035195274410319	0
448	2L	17558279	-0.00243364536999748	0
449	2L	17580228	-0.00099954314225748	0
450	2L	17607563	-0.00122348394982408	0
451	2L	17632682	-0.00125003727155022	0
452	2L	17653599	-0.00196347298857149	0
453	2L	17670390	0.000543734612929285	0
454	2L	17690562	0.00421121989262385	0
455	2L	17711606	0.00485940459768129	0
456	2L	17730358	0.00544218910955532	0
457	2L	17754997	-0.000254629272164696	0
458	2L	17784387	0.0016763253855934	0
459	2L	17803135	-0.000912941729041108	0
460	2L	17827939	0.00387136937874366	0
461	2L	17849923	0.000117063244553983	0
462	2L	17883836	0.00310845489090365	0
463	2L	17912692	0.000539540044940185	0
464	2L	17934513	0.00256192884991069	0
465	2L	17953790	0.00130240089572775	0
466	2L	17979182	0.00323214273223884	0
467	2L	18000198	-0.00213148946873936	0
468	2L	18031468	-0.00290868736324488	0
469	2L	18054948	7.9981635739441e-05	0
470	2L	18087799	0.000611445755049066	0
471	2L	18116649	-0.000926539079989881	0
472	2L	18144039	-0.00183525755323729	0
473	2L	18167393	-0.00226051538709512	0
474	2L	18185332	-0.000559661264771438	0
475	2L	18202877	-0.0044739192504329	0
476	2L	18229064	-0.00478036441642893	0
477	2L	18250334	-0.00530823857920469	0
478	2L	18274998	-0.0031798448167201	0
479	2L	18306288	0.00379136004449688	0
480	2L	18337994	0.00192049037743049	0
481	2L	18369364	0.00256107079749476	0
482	2L	18389543	-0.00120625340966528	0
483	2L	18413932	-0.00213659381088767	0
484	2L	18438566	-0.00267800264784712	0
485	2L	18463808	-0.00350588694633794	0
486	2L	18487432	-0.000850671468016127	0
487	2L	18548202	-0.00177781376016752	0
488	2L	18573018	0.00278097990103661	0
489	2L	18597375	-0.00141879942023789	0
490	2L	18619051	-0.000114529176843344	0
491	2L	18651741	0.00171921189790153	0
492	2L	18678732	-0.000698739458181717	0
493	2L	18699892	0.000409386002008118	0
494	2L	18722914	0.00187026329317472	0
495	2L	18747714	0.00215345745829532	0
496	2L	18782288	-0.0026320287359353	0
497	2L	18805132	-0.00368784712785792	0
498	2L	18826096	-0.0054050986811576	0
499	2L	18851333	-0.00652650621508743	0
500	2L	18880856	-0.00445744514775978	0
501	2L	18899471	0.001811960892256	0
502	2L	18920541	-0.00297731912976414	0
503	2L	18962418	-0.00259298915816522	0
504	2L	18984117	-0.00153393346872552	0
505	2L	19004309	-0.000463847006582755	0
506	2L	19034378	-0.0037003507893773	0
507	2L	19058718	-0.000332031235543296	0
508	2L	19083754	-0.00225159474496807	0
509	2L	19109995	-0.00434344404442241	0
510	2L	19144516	-0.00361159133067601	0
511	2L	19170462	-0.00297194546381622	0
512	2L	19219741	-0.00359163464356217	0
513	2L	19238045	-0.00255096707186294	0
514	2L	19262330	-0.00466465287749234	0
515	2L	19281726	-0.00554163346403984	0
516	2L	19305112	-0.00734792901949965	0
517	2L	19328834	-0.0061899512570651	0
518	2L	19357203	-0.00429438364148813	0
519	2L	19391031	3.76237695067748e-05	0
520	2L	19417387	-0.00367247702733533	0
521	2L	19440242	0.00142265314990391	0
522	2L	19459043	-0.00301466281584414	0
523	2L	19480745	-0.00663352386228189	0
524	2L	19501066	-0.00456785240036417	0
525	2L	19520249	-0.00243171609587118	0
526	2L	19538122	-0.00423807473245554	0
527	2L	19553836	-0.00354761531467205	0
528	2L	19577160	-0.00120642776410553	0
529	2L	19602740	-0.00528790584378394	0
530	2L	19626493	-0.00407841312021151	0
531	2L	19643750	-0.00383518749266558	0
532	2L	19662714	-0.00427033735550677	0
533	2L	19684590	-0.00269575071503588	0
534	2L	19706662	-0.00302244662423762	0
535	2L	19732455	-0.00120935194612784	0
536	2L	19753101	-0.00237812746285145	0
537	2L	19773713	-0.00180541921560129	0
538	2L	19795173	-0.000685425823447612	0
539	2L	19812849	-0.000165534616833891	0
540	2L	19831687	-0.00100039017628284	0
541	2L	19851547	0.00159490304336804	0
542	2L	19870212	0.0016266581455384	0
543	2L	19889249	0.00557745462757287	0
544	2L	19909302	0.00286977457493117	0
545	2L	19929332	-0.000796832019117663	0
546	2L	19951240	0.000719841377384461	0
547	2L	19977895	-0.000514568244051344	0
548	2L	20003258	0.00021767988263421	0
549	2L	20022467	-0.00115048496248405	0
550	2L	20051453	0.00331861572651687	0
551	2L	20076749	0.0013754477702941	0
552	2L	20097066	-0.00136879080877115	0
553	2L	20118454	-0.000490878787698703	0
554	2L	20140594	-0.00279683405051142	0
555	2L	20158037	-0.00403703268405872	0
556	2L	20191442	-0.00249097846832117	0
557	2L	20211235	-0.0038458260635842	0
558	2L	20233522	-0.00259319432011911	0
559	2L	20253678	-0.00462166652482916	0
560	2L	20276390	-0.00664927818236398	0
561	2L	20295876	-0.0060172218237625	0
562	2L	20328952	-0.00552013258161843	0
563	2L	20355067	-0.0062210753658038	0
564	2L	20387855	-0.0039557647607212	0
565	2L	20423768	-0.00442622383913415	0
566	2L	20448519	-0.00440963478754007	0
567	2L	20471642	-0.0055915763497675	0
568	2L	20493184	-0.00332136516716607	0
569	2L	20530825	-0.00492319878830703	0
570	2L	20562085	-0.00567755717495874	0
571	2L	20581033	-0.00302232376118905	0
572	2L	20622249	-0.00281422916050721	0
573	2L	20650740	-0.00491053391812474	0
574	2L	20683143	-0.00323969356080736	0
575	2L	20715472	0.002902010209409	0
576	2L	20745083	0.00622402561845868	0
577	2L	20776064	0.00938249860512115	0
578	2L	20829198	0.0216942548615714	0
579	2L	20857803	0.00748526262179636	0
580	2L	20879673	-0.00140231131328561	0
581	2L	20898621	-0.00208555427783249	0
582	2L	20921653	0.00197978206825771	0
583	2L	20950040	0.000205476664414284	0
584	2L	20973446	-0.00106494366410079	0
585	2L	20994947	-0.00102750916876843	0
586	2L	21022599	-0.000186438978946701	0
587	2L	21047426	-0.00087747045154041	0
588	2L	21066220	-0.00428136765170499	0
589	2L	21087103	0.00114446642586152	0
590	2L	21106334	0.000902005821244239	0
591	2L	21124440	-0.000277333006950903	0
592	2L	21144218	0.00108495262479554	0
593	2L	21165278	-0.000379683137487238	0
594	2L	21202597	0.00782584980374525	0
595	2L	21221573	0.0042928909166483	0
596	2L	21240120	0.00144347622536179	0
597	2L	21264962	-0.000142977799143209	0
598	2L	21291561	-0.00273814952013406	0
599	2L	21312202	0.00143936398099806	0
600	2L	21334496	0.00257005989171811	0
601	2L	21354476	0.00239600831234067	0
602	2L	21377629	0.00441168720732526	0
603	2L	21399729	0.00161310602078064	0
604	2L	21420313	0.00438412119981748	0
605	2L	21439891	0.00499082952903594	0
606	2L	21458042	0.00881047799285565	0
607	2L	21482673	0.00898757836323956	0
608	2L	21502973	0.0119889453743328	0
609	2L	21525751	0.00261267066031189	0
610	2L	21545735	-0.00133394759726956	0
611	2L	21566132	-0.00379143588968875	0
612	2L	21590244	-0.00614808281977468	0
613	2L	21610482	-0.00592821596836958	0
614	2L	21631562	-0.00232689248193379	0
615	2L	21651082	-0.00193925709593032	0
616	2L	21672173	0.00178725373037089	0
617	2L	21696320	-0.00548148213021086	0
618	2L	21712515	-0.002553269071556	0
619	2L	21731243	-0.00404154925310088	0
620	2L	21748391	-0.00346620476430213	0
621	2L	21768810	-0.00297411219670564	0
622	2L	21789935	-0.00144261616274513	0
623	2L	21825324	-0.004013381817153	0
624	2L	21849040	-0.004417669673286	0
625	2L	21867972	-0.00120645386562906	0
626	2L	21886571	-0.000614168924272791	0
627	2L	21907219	-0.00306528713867917	0
628	2L	21925464	0.00103506479263352	0
629	2L	21942357	0.00390281953684285	0
630	2L	21960690	0.000905155456546082	0
631	2L	21984397	-0.000783443216117089	0
632	2L	22011531	-0.000361963000072934	0
633	2L	22036773	0.000848035920470723	0
634	2L	22063417	-0.00226046293492476	0
635	2L	22082147	0.00406724039285223	0
636	2L	22108036	0.00822442324824519	0
637	2L	22129954	0.00351086665110186	0
638	2L	22149332	-0.00309010062466171	0
639	2L	22169706	-0.00566151140810051	0
640	2L	22186428	-0.00211270939594236	0
641	2L	22209222	-0.00367836104470987	0
642	2L	22232210	-0.00107278710910974	0
643	2L	22255938	0.00271685774775091	0
644	2L	22273204	-8.72681537089745e-05	0
645	2L	22297066	-0.000986256006953463	0
646	2L	22317460	0.00218223981025806	0
647	2L	22336703	0.000718424013477432	0
648	2L	22353162	-0.00264917622499532	0
649	2L	22369999	-0.00239994790150419	0
650	2L	22386143	-0.00465041341325425	0
651	2L	22404933	-0.00453373242029086	0
652	2L	22421109	-0.00506057876057309	0
653	2L	22443408	-0.00185196750846538	0
654	2L	22460888	0.00246024439451128	0
655	2L	22484235	0.00524819233560801	0
656	2L	22505003	-0.00111330394224961	0
657	2L	22543685	0.00316822614018957	0
658	2L	22563874	-0.00191340357751261	0
659	2L	22584714	-0.00121864715420491	0
660	2L	22619549	-0.00593790118558446	0
661	2L	22671538	-0.00491590162525907	0
662	2L	22693671	-0.00700106426516662	0
663	2L	22717906	-0.00289036558718055	0
664	2L	22742210	-0.00295035309223414	0
665	2L	22765352	-0.00249033651148883	0
666	2L	22787578	0.00130553847714041	0
667	2L	22810764	0.00367750052926535	0
668	2L	22832111	-0.00144460760059945	0
669	2L	22859660	-0.00503355276841143	0
670	2L	22878546	-0.00514429191358253	0
671	2L	22896577	-0.00301434160272186	0
672	2L	22916205	-0.0025833851855696	0
673	2L	22940390	-0.001832327469131	0
674	2L	22960112	-0.00155283392051375	0
675	2L	22978876	0.000178312528048161	0
676	2L	22995249	-0.000921580273446679	0
677	2L	23013817	-0.00146415363527741	0
678	2L	23035117	-0.00357065916752954	0
679	2L	23055843	-0.00473913885573248	0
680	2L	23080818	-0.00392557899653223	0
