window	window.chrom	window.pos	moving.Fst	hmm.output
115	2L	9117675	0.0093426823363603	0.025
116	2L	9178566	0.0150445246125415	0.025
117	2L	9211274	0.013449776534368	0.025
118	2L	9296127	0.0188463590265308	0.025
119	2L	9325135	0.0120964480124027	0.025
120	2L	9364438	0.0166025174386509	0.025
121	2L	9397951	0.0120668378749838	0.025
122	2L	9435735	0.00551283285627704	0.025
123	2L	9463926	0.0199372602680751	0.025
124	2L	9496845	0.0115019336597934	0.025
125	2L	9536635	0.0173525627592404	0.025
126	2L	9569199	0.0167163382854192	0.025
127	2L	9606258	0.0202402792276174	0.025
128	2L	9650962	0.00917464866831883	0.025
129	2L	9674252	0.0147647974744372	0.025
130	2L	9719502	0.0136637210868092	0.025
131	2L	9753078	0.0129394010467542	0.025
132	2L	9781941	0.0133313510822026	0.025
133	2L	9817599	0.0178058501011466	0.025
134	2L	9849375	0.0179009340825466	0.025
135	2L	9885522	0.0154975083505306	0.025
136	2L	9912129	0.020362938015661	0.025
137	2L	9940451	0.0113384505461055	0.025
138	2L	9963009	0.0141365770128597	0.025
139	2L	9989187	0.0141778996530404	0.025
140	2L	10011483	0.016441197698387	0.025
141	2L	10038717	0.0145621254388515	0.025
142	2L	10064708	0.0135380177699046	0.025
143	2L	10085907	0.00903219117253534	0.025
144	2L	10108838	0.00718621194201438	0.025
145	2L	10150645	0.0125458011990494	0.025
146	2L	10195207	0.013334820573092	0.025
147	2L	10224961	0.0123100832128963	0.025
148	2L	10251375	0.0132008603692376	0.025
149	2L	10275424	0.0119275368140562	0.025
150	2L	10310285	0.00848662750916135	0.025
151	2L	10337997	0.00978539500334903	0.025
152	2L	10369954	0.00936688324572386	0.025
153	2L	10400618	0.0225033502797709	0.025
154	2L	10437016	0.0261109905332588	0.025
155	2L	10464190	0.0225699783100464	0.025
156	2L	10500476	0.0189333327457342	0.025
157	2L	10538511	0.0172988232415459	0.025
158	2L	10569582	0.019027619307588	0.025
159	2L	10617136	0.0146823966035117	0.025
160	2L	10647223	0.0174086220400548	0.025
161	2L	10674983	0.0165947984525954	0.025
162	2L	10703276	0.0160405242018737	0.025
163	2L	10736024	0.019456002858184	0.025
164	2L	10761733	0.0115260224446201	0
165	2L	10790004	0.00421283384627312	0
166	2L	10820538	-0.000340540971956307	0
167	2L	10847522	0.000982873420270778	0
168	2L	10870532	0.00044378784381898	0
169	2L	10893940	-0.00109746668495546	0
170	2L	10918676	0.00151732913254221	0
171	2L	10952643	-0.00138714436318389	0
172	2L	10991399	-0.00302962132973643	0
173	2L	11021235	-0.00164511517374327	0
174	2L	11051124	-0.00250671966186694	0
175	2L	11085331	-0.00197172380878834	0
176	2L	11127879	-0.00255150117488632	0
177	2L	11153602	0.00165583880931411	0
178	2L	11184223	0.000816626484224665	0
179	2L	11218512	-0.00145249117874329	0
180	2L	11252624	3.48219776729364e-05	0
181	2L	11292483	-0.00241355676844649	0
182	2L	11322948	-0.000722606820176105	0
183	2L	11365843	0.00206036529332567	0
184	2L	11394577	0.00196441323008757	0
185	2L	11451141	0.00109378318754496	0
186	2L	11494240	0.00252727241783064	0
187	2L	11543790	0.00374430700189186	0
188	2L	11593751	0.00377088678087403	0
189	2L	11626042	0.0011651590273912	0
190	2L	11661167	0.0050092153402031	0
191	2L	11691793	0.00057937469993617	0
192	2L	11718532	0.00718983213009862	0
193	2L	11745886	0.00761324411506321	0
194	2L	11779272	0.00655311228875754	0
195	2L	11805339	0.00505768929372182	0
196	2L	11832986	0.00952885022675423	0
197	2L	11867765	0.00703621281608418	0
198	2L	11899142	0.00478310868958059	0
199	2L	11930930	0.00369662881436522	0
200	2L	11959791	0.00604149978766307	0
201	2L	11991347	0.00388239389012756	0
202	2L	12022929	0.0043376236578286	0
203	2L	12053361	0.0109955727140986	0
204	2L	12083401	0.0131656009995404	0
205	2L	12136252	0.0132527757104692	0
206	2L	12168660	0.0127502413132205	0
207	2L	12204875	0.0123011485037407	0
208	2L	12237027	0.00914171187545268	0
209	2L	12268695	0.0103329456806357	0
210	2L	12308251	0.00686887364415109	0
211	2L	12341855	0.0073325017546692	0
212	2L	12374029	0.00442072922866282	0
213	2L	12415438	0.00447552090072266	0
214	2L	12447729	0.00190686242873429	0
215	2L	12490846	0.00267058733875003	0
216	2L	12525422	0.00264895082746051	0
217	2L	12559221	0.00420510693580164	0
218	2L	12586094	0.000661129454631388	0
219	2L	12615258	0.00195004470387783	0
220	2L	12640648	0.00082474558610622	0
221	2L	12668187	0.00115598852652023	0
222	2L	12693758	0.000873543727015863	0
223	2L	12727867	0.00278498935149004	0
224	2L	12754233	0.00464167431427992	0
225	2L	12779296	0.00443593197514826	0
226	2L	12807926	0.00242163509224956	0
227	2L	12835165	0.00174154909687875	0
228	2L	12881740	0.00158555496663166	0
229	2L	12913671	0.00288392243549691	0
230	2L	12960295	0.00485102903984116	0
231	2L	12999791	0.0112117784282706	0
232	2L	13065168	0.0119323268137299	0
233	2L	13100046	0.010511802151666	0
234	2L	13138439	0.0125047888093335	0
235	2L	13178659	0.0234335646829805	0
236	2L	13232311	0.0147541656230299	0
237	2L	13274759	0.0179831273522242	0
238	2L	13315662	0.00609938172889057	0
239	2L	13379068	0.00738997155724222	0
240	2L	13498779	0.00483630538376592	0
241	2L	13542666	0.00709403539522538	0
242	2L	13581286	0.00488193865545452	0
243	2L	13618733	0.00452422302470581	0
244	2L	13654122	0.00330048905188129	0
245	2L	13690381	0.00506154877595846	0
246	2L	13728717	0.00695008082176817	0
247	2L	13780129	0.00447040356392423	0
248	2L	13819275	0.00170765602457506	0
249	2L	13846683	-0.00050504411380753	0
250	2L	13875964	0.00156526984465374	0
251	2L	13952458	0.00487514347419666	0
252	2L	13984298	0.00460904227010184	0
253	2L	14010260	0.00896992755938657	0
254	2L	14037936	0.00697164256099626	0
255	2L	14077385	0.00848370653875153	0
256	2L	14101576	0.0096180888082807	0
257	2L	14133876	0.00996436031837995	0
258	2L	14155760	0.00390055259383614	0
259	2L	14186220	0.00556338367589321	0
260	2L	14218217	0.00697283122267772	0
261	2L	14267641	0.00396549601437002	0
262	2L	14292259	0.00492582391662179	0
263	2L	14325046	0.00331504234002195	0
264	2L	14356424	0.0048348831509763	0
265	2L	14383678	0.00414115471156949	0
266	2L	14405874	0.0058058588338229	0
267	2L	14426327	0.00597378895991343	0
268	2L	14451586	0.00592376717119394	0
269	2L	14482472	0.00424505067070171	0
270	2L	14508060	0.0051848993848628	0
271	2L	14537693	0.00505799464319211	0
272	2L	14562977	0.00684990914325409	0
273	2L	14586291	0.00760479304947847	0
274	2L	14614915	0.00692290491802814	0
275	2L	14636753	0.00503615519619082	0
276	2L	14664177	0.00802531109277345	0
277	2L	14690270	0.0104064752823348	0
278	2L	14714579	0.00958100016205347	0
279	2L	14744415	0.0213214640010592	0
280	2L	14774192	0.0189536175049742	0
281	2L	14796411	0.0190171713368419	0
282	2L	14828233	0.0155151946588805	0
283	2L	14851570	0.0265751254452036	0
284	2L	14878837	0.0166816293069953	0
285	2L	14905462	0.0161597737632862	0
286	2L	14930604	0.0193869654310463	0
287	2L	14976893	0.0116091481731715	0
288	2L	15003643	0.0123217370541351	0
289	2L	15022251	0.0124494650357328	0
290	2L	15044984	0.00696079210125357	0
291	2L	15067087	0.0121637575244968	0
292	2L	15093535	0.00708149871688891	0
293	2L	15119622	0.0094450127681305	0
294	2L	15145149	0.00926828184970518	0
295	2L	15177614	0.00926865162422415	0
296	2L	15207740	0.00897146353322013	0
297	2L	15228254	0.009468147611045	0
298	2L	15250865	0.0148026234371504	0
299	2L	15275721	0.00656100981491743	0
300	2L	15297459	0.00995584334925258	0
301	2L	15320941	0.0136511754452678	0
302	2L	15342272	0.0146263526017677	0
303	2L	15369525	0.013576317320704	0
304	2L	15392574	0.0159859409014551	0
305	2L	15417019	0.00447349049137797	0
306	2L	15441580	0.00538246722575048	0
307	2L	15476230	0.00551294284685273	0
308	2L	15501799	0.018131649202757	0
309	2L	15521200	0.0119724823186234	0
310	2L	15544362	0.0084637785490991	0
311	2L	15569584	0.0103993714382718	0
312	2L	15598137	0.00955462330756514	0
313	2L	15629349	0.00538672540896281	0
314	2L	15656902	0.00332754921116728	0
315	2L	15683540	0.00792107507841257	0
316	2L	15709862	0.0032087005680721	0
317	2L	15734853	0.0018662527343881	0
318	2L	15756330	0.00696247375024497	0
319	2L	15781753	0.00424647637392752	0
320	2L	15810671	0.00287428770305334	0
321	2L	15836600	0.00391147023858742	0
322	2L	15862066	-0.00134586365839991	0
323	2L	15897554	0.000732695105051215	0
324	2L	15915503	0.00523204194677247	0
325	2L	15939747	0.00265998392297127	0
326	2L	15966653	0.00547717542579427	0
327	2L	15994582	0.00322197319578954	0
328	2L	16014224	0.0001570601463301	0
329	2L	16038885	0.00530956733005537	0
330	2L	16075358	-0.000541384248392556	0
331	2L	16147748	-0.00126816772322425	0
332	2L	16166506	0.000276332408946309	0
333	2L	16190696	0.00297743584378362	0
334	2L	16215263	0.000338192316356494	0
335	2L	16241948	0.00110020052339714	0
336	2L	16265140	0.000416889850543556	0
337	2L	16300553	0.000340125440238928	0
338	2L	16319536	0.00181464671637336	0
339	2L	16345014	0.00350463464413455	0
340	2L	16369604	-0.00248250880053026	0
341	2L	16390711	0.000446749770906156	0
342	2L	16413942	0.00289496970188859	0
343	2L	16434050	0.00340002916576469	0
344	2L	16451500	0.00167284947903497	0
345	2L	16470150	0.000713890936249636	0
346	2L	16495706	0.000341678422841154	0
347	2L	16519274	0.00303969050722778	0
348	2L	16545030	0.0027097318665707	0
349	2L	16568900	0.000869326959206047	0
350	2L	16589310	0.00246466744672726	0
351	2L	16609215	0.00199516832817358	0
352	2L	16640396	-0.00150339897372581	0
353	2L	16662911	-0.000131948734772159	0
354	2L	16696165	-0.00316001232273259	0
355	2L	16723861	-0.00326412596927571	0
356	2L	16745057	-0.00122470289658738	0
357	2L	16771517	-0.0021561539110809	0
358	2L	16794905	-0.00236952917162309	0
359	2L	16817781	-0.00199858206422034	0
360	2L	16845530	-0.00326487517929129	0
361	2L	16879880	-0.00359618451252761	0
362	2L	16907526	7.83794053928791e-06	0
363	2L	16936089	9.54339354593839e-06	0
364	2L	16963610	-0.00190624192387301	0
365	2L	16988322	-0.00248731225815194	0
366	2L	17018189	0.00142700663758304	0
367	2L	17063197	-0.00342114122859104	0
368	2L	17101655	-0.00399547244157561	0
369	2L	17127854	-0.00480144456630122	0
370	2L	17153971	-0.00661184020033692	0
371	2L	17176316	-0.00382285639005622	0
372	2L	17201663	-0.00703845230576525	0
373	2L	17227614	-0.0032484392809008	0
374	2L	17255271	-0.00255876064284523	0
375	2L	17278798	-0.00341676612923661	0
376	2L	17302312	-0.00415679813270175	0
377	2L	17327677	-0.00434650464667205	0
378	2L	17360251	-0.00308560849972382	0
379	2L	17389982	7.22484867351211e-05	0
380	2L	17423294	0.00152513641240675	0
381	2L	17443162	0.000636130208602766	0
382	2L	17468950	0.00176887321663709	0
383	2L	17488066	0.00274729126758272	0
384	2L	17507810	-0.00417242404506505	0
385	2L	17544309	0.00358128465759319	0
386	2L	17570229	0.00748544624223218	0
387	2L	17594775	0.00483487582228372	0
388	2L	17625157	0.00113047888568396	0
389	2L	17648565	0.00370211202162882	0
390	2L	17666732	0.00129605738280577	0
391	2L	17688351	-0.00360387567185299	0
392	2L	17715741	-0.00156277480119264	0
393	2L	17736417	-0.00115268042777766	0
394	2L	17763889	0.00566545680252257	0
395	2L	17791081	0.00442521087276459	0
396	2L	17814892	-0.00295753863649299	0
397	2L	17839595	9.65425834795275e-05	0
398	2L	17874861	0.00281673285566886	0
399	2L	17905735	0.00742830171362641	0
400	2L	17929078	0.00958859739339656	0
401	2L	17949601	0.0104412145471546	0
402	2L	17975823	0.0103021922536176	0
403	2L	18001004	0.0112395646988833	0
404	2L	18033250	0.00916890783960283	0
405	2L	18059258	0.00862643653428317	0
406	2L	18107717	-0.00234560773610355	0
407	2L	18134419	0.00728394969751756	0
408	2L	18165874	0.00977137513479713	0
409	2L	18184831	0.00949410706133505	0
410	2L	18205196	0.006796105885215	0
411	2L	18230574	0.0102804722877249	0
412	2L	18253007	0.0029154477560129	0
413	2L	18287166	0.00612441280726603	0
414	2L	18315981	0.00843879049121599	0
415	2L	18359048	0.00945509670435496	0
416	2L	18382924	0.0105634895052667	0
417	2L	18405959	0.00764826856568661	0
418	2L	18431893	0.00783544345444952	0
419	2L	18460010	0.00336041338368291	0
420	2L	18482271	0.000520129541837215	0
421	2L	18546746	-0.00079529159093525	0
422	2L	18577864	-0.000196538330624492	0
423	2L	18601645	0.00055764962334128	0
424	2L	18627763	-0.00107132233834097	0
425	2L	18670777	0.00274596093938163	0
426	2L	18695885	-0.000614750393241996	0
427	2L	18717680	0.00180909313082679	0
428	2L	18747138	0.00102056934735923	0
429	2L	18785928	-0.00129187299209501	0
430	2L	18812057	-0.000261758711034028	0
431	2L	18841512	-0.00217866148047829	0
432	2L	18876875	-0.00480958822845264	0
433	2L	18902916	-0.0040504656339559	0
434	2L	18951393	-0.00247189195649574	0
435	2L	18973568	-0.00220343698616214	0
436	2L	19001508	-0.00196547161860737	0
437	2L	19036195	-0.000328013909554395	0
438	2L	19062806	-0.00493229930609936	0
439	2L	19089960	-0.00308947368732009	0
440	2L	19126258	-0.00286929400061203	0
441	2L	19162228	-0.00267630498469807	0
442	2L	19216648	-0.00200104324508275	0
443	2L	19237942	0.000924755498238547	0
444	2L	19266125	-0.00214357250272287	0
445	2L	19286099	-0.0016727394428371	0
446	2L	19316109	-0.00190755576426141	0
447	2L	19340858	-0.00493282660395128	0
448	2L	19378290	-0.000180681450345625	0
449	2L	19413198	-0.00303376162075846	0
450	2L	19437366	-5.34825058029266e-05	0
451	2L	19460895	-0.00404792932958534	0
452	2L	19488049	-0.00081850256366952	0
453	2L	19512486	0.000214021098209543	0
454	2L	19535944	-0.00191551134922974	0
455	2L	19555400	-0.00107906483394637	0
456	2L	19585299	-0.00423533621782513	0
457	2L	19615283	-0.0041347938393151	0
458	2L	19636972	-0.00498290193506938	0
459	2L	19660934	-0.00144140799591844	0
460	2L	19684648	-0.00605201322834818	0
461	2L	19714667	-0.00317380855424512	0
462	2L	19745383	-0.00177913465121666	0
463	2L	19779811	-0.000780570739512492	0
464	2L	19805407	-0.00206183471142894	0
465	2L	19828904	-0.00348808311562288	0
466	2L	19850420	-0.00201244282431176	0
467	2L	19871952	-0.00320465964225309	0
468	2L	19896844	-0.00566543072513514	0
469	2L	19918067	-0.00399065343615832	0
470	2L	19945002	-0.00553273189884837	0
471	2L	19972799	-0.00500180606844537	0
472	2L	20000542	-0.00283873255922172	0
473	2L	20021122	-0.000854286239043211	0
474	2L	20052238	-0.00307336788665176	0
475	2L	20077160	-0.00268052845600897	0
476	2L	20098745	-0.000946938485053312	0
477	2L	20120202	-0.000856890779309238	0
478	2L	20144030	-0.00091275596765526	0
479	2L	20166974	0.00419584165052959	0
480	2L	20200677	0.000716967261004638	0
481	2L	20219951	0.000234052325810277	0
482	2L	20239546	0.00280055545091444	0
483	2L	20262277	0.00275978689399334	0
484	2L	20282353	0.00523308352731504	0
485	2L	20303185	0.00756092062120817	0
486	2L	20335607	0.00470292528911139	0
487	2L	20359825	0.000187392753329993	0
488	2L	20395621	-0.00481449304370074	0
489	2L	20427712	-0.00226972400775577	0
490	2L	20449911	-0.000847377942820674	0
491	2L	20473062	-0.000520231942579344	0
492	2L	20490895	0.00398089231371077	0
493	2L	20519916	0.00678176953227024	0
494	2L	20557763	-0.00178850060557336	0
495	2L	20576830	-0.000148885629534466	0
496	2L	20616455	-0.00210350771658717	0
497	2L	20646400	-0.00349690435979235	0
498	2L	20677947	-0.00297208991047006	0
499	2L	20711254	-0.00320605283792067	0
500	2L	20736117	0.000153524620991137	0
501	2L	20761245	-0.00425358006028176	0
502	2L	20813484	0.00185873904883767	0
503	2L	20834290	0.00353931038995161	0
504	2L	20861912	0.00260802085279006	0
505	2L	20880994	0.00341875802260068	0
506	2L	20898621	-0.000455822476541152	0
507	2L	20922389	-0.0016678701993661	0
508	2L	20952924	-0.000392007938722343	0
509	2L	20976958	0.00168980384899077	0
510	2L	21000122	0.000430551167809092	0
511	2L	21025766	0.000187805718224607	0
512	2L	21051325	-0.00163449494744524	0
513	2L	21072986	-0.0041100953310653	0
514	2L	21093022	-0.00513592471991459	0
515	2L	21114235	-0.00400441450806146	0
516	2L	21134641	-0.00567739913282046	0
517	2L	21156597	-0.00584286484429936	0
518	2L	21193246	-0.00620580472768556	0
519	2L	21215697	-0.00771402813247418	0
520	2L	21235042	-0.00718831500071977	0
521	2L	21260578	-0.00891381232961438	0
522	2L	21288740	-0.00909522326759212	0
523	2L	21309710	-0.00818869986419728	0
524	2L	21332313	-0.00924161477596533	0
525	2L	21352477	-0.005941960398148	0
526	2L	21373595	-0.00551354520067588	0
527	2L	21396898	-0.00676553781085757	0
528	2L	21417476	-0.0089577129466571	0
529	2L	21439344	-0.00840988659535651	0
530	2L	21458302	-0.00599685321176302	0
531	2L	21483003	-0.00692502849824726	0
532	2L	21502723	-0.00760796381209579	0
533	2L	21524494	-0.00905464825326475	0
534	2L	21545612	-0.00821518271158871	0
535	2L	21565371	-0.00569315790803017	0
536	2L	21589100	-0.00654396026329956	0
537	2L	21608628	-0.00486459077401986	0
538	2L	21628679	-0.00321739802615551	0
539	2L	21647526	-0.0022020995174276	0
540	2L	21667500	-0.00287091261272274	0
541	2L	21690772	-0.00135153821925416	0
542	2L	21706543	-0.00454741666956887	0
543	2L	21723114	-0.00361212436282919	0
544	2L	21741041	-0.00357719368928355	0
545	2L	21759799	-0.0053607402260225	0
546	2L	21778095	-0.00581858402023155	0
547	2L	21799969	-0.00614006864728657	0
548	2L	21834953	-0.000980825426451901	0
549	2L	21856053	-0.00214273174847355	0
550	2L	21871460	-0.00333236279940002	0
551	2L	21888267	-0.0015237321956288	0
552	2L	21905199	-0.00279500907405303	0
553	2L	21923013	-0.00238870118251902	0
554	2L	21940032	-0.00193591229482979	0
555	2L	21954659	-0.00423409143896316	0
556	2L	21974624	-0.00563592414836568	0
557	2L	22003571	-0.00695242951292055	0
558	2L	22024266	-0.00459967216389016	0
559	2L	22053458	0.000343793946416956	0
560	2L	22072836	-1.83337559510036e-05	0
561	2L	22089861	0.000615144003578554	0
562	2L	22111913	-0.000348489838364106	0
563	2L	22133978	-0.00394177333156525	0
564	2L	22152308	0.000846813180449522	0
565	2L	22171635	0.00580389537807971	0
566	2L	22187644	0.00380498918007832	0
567	2L	22208726	0.00177775082431439	0
568	2L	22227310	-0.00058453087658816	0
569	2L	22246541	0.00145675226589633	0
570	2L	22265095	0.00336177204470221	0
571	2L	22288639	-0.0013489605843646	0
572	2L	22313374	-0.00136359559180279	0
573	2L	22333117	-0.00179887217448292	0
574	2L	22348199	0.000259351312170189	0
575	2L	22365528	-0.000554327712529898	0
576	2L	22382779	0.000866977918395623	0
577	2L	22399426	0.00496797949166618	0
578	2L	22417331	0.00155006752779842	0
579	2L	22438635	0.00110068942146276	0
580	2L	22457672	0.0029367402299212	0
581	2L	22480560	0.00432553366604336	0
582	2L	22502020	0.00308678419663844	0
583	2L	22539723	0.000386139766484984	0
584	2L	22563479	0.0052952276738024	0
585	2L	22583933	-0.000154309592645293	0
586	2L	22616199	-0.00192720379340234	0
587	2L	22669186	0.00059454021224015	0
588	2L	22699758	-0.0017828175567568	0
589	2L	22724855	-0.00087722806868716	0
590	2L	22751892	0.002050043049678	0
591	2L	22774191	0.00379016215609438	0
592	2L	22801150	0.00719203957325311	0
593	2L	22827104	0.00302172604322935	0
594	2L	22856477	-0.00383911188464979	0
595	2L	22879825	-0.00315187157408043	0
596	2L	22902167	-0.0014818666688728	0
597	2L	22926341	-0.00556548705823683	0
598	2L	22950692	-0.00526716288821774	0
599	2L	22971672	-0.00269520308282009	0
600	2L	22989870	-0.00214004560528482	0
601	2L	23010991	-0.00432600828940755	0
602	2L	23033643	-0.00411629791991448	0
603	2L	23055959	-0.0049817717725548	0
604	2L	23083756	-0.0045383141882598	0
605	2L	23108732	-0.00549622561999575	0
606	2L	23130988	-0.00643714303769609	0
607	2L	23157876	-0.00660544311927571	0
608	2L	23183672	-0.00487480710068234	0
609	2L	23214979	-0.00533426102960466	0
610	2L	23238998	-0.00573140160660915	0
611	2L	23260631	-0.00520915142497662	0
612	2L	23281652	-0.00677635109869803	0
613	2L	23302632	-0.00646170632331869	0
614	2L	23321483	-0.00687952933104948	0
615	2L	23353107	-0.00775188446189165	0
616	2L	23374369	-0.00756247072089676	0
617	2L	23394413	-0.00794859148150992	0
618	2L	23411914	-0.00785669714447477	0
619	2L	23432660	-0.00624311351110808	0
620	2L	23453796	0.0010713282846008	0
621	2L	23471578	-0.00197584927158274	0
622	2L	23498340	-0.00236375025499345	0
623	2L	23529049	0.000429599777598941	0
624	2L	23547846	-7.84734719778625e-05	0
625	2L	23566558	0.0010796931237917	0
626	2L	23587005	0.000311754053950833	0
627	2L	23609926	-0.00139111704231604	0
628	2L	23635875	-0.00184745831495476	0
629	2L	23658455	-0.000766787646288819	0
630	2L	23682380	0.000512974415318734	0
631	2L	23704579	-0.000944999582667662	0
632	2L	23726099	-0.00193424427576338	0
633	2L	23746456	0.00170283341435378	0
634	2L	23765203	-0.000953558422512271	0
635	2L	23788064	0.00151650034527443	0
636	2L	23811667	0.00082352815506495	0
637	2L	23831233	-0.000959501921090724	0
638	2L	23858035	0.000993520644098926	0
639	2L	23881089	-0.00246581100291573	0
640	2L	23902787	0.00132041503436431	0
641	2L	23919157	0.000381564034438829	0
642	2L	23939322	-0.000568126896244938	0
643	2L	23975524	-0.000452569598356608	0
644	2L	23995805	0.00475948816415461	0
645	2L	24015544	0.000806074859858123	0
646	2L	24038343	0.00338251182807969	0
647	2L	24064889	0.00362732697358649	0
648	2L	24087999	0.00270002760700517	0
649	2L	24114648	0.00687200691736459	0
650	2L	24138025	0.011876249302222	0
651	2L	24160513	0.00540778662650696	0
652	2L	24180210	0.00703668787291711	0
653	2L	24202749	0.00650085568942685	0
654	2L	24223324	-0.000561013980001832	0
655	2L	24253763	9.72319058459659e-06	0
656	2L	24273702	-3.27612980266711e-06	0
657	2L	24295892	-0.0024023494437774	0
658	2L	24316106	-0.00181161525268913	0
659	2L	24336183	-0.000874201309485466	0
660	2L	24359075	0.00502228583479775	0
661	2L	24376338	0.00526802386700625	0
662	2L	24395932	0.00516294966603643	0
663	2L	24417080	0.00477070213248	0
664	2L	24444182	0.00304405080740795	0
665	2L	24466702	-0.00210616791252942	0
666	2L	24488831	-0.0032268697118294	0
667	2L	24508616	-0.00413594579010928	0
668	2L	24529747	-0.00382302830889211	0
669	2L	24554647	0.00319335645153744	0
670	2L	24574720	0.00276807139009537	0
